country,time,u_pct_change
Estonia,2011-12-31,-23.469387755102044
Estonia,2012-03-31,-19.354838709677423
Estonia,2012-06-30,-21.590909090909093
Estonia,2012-09-30,-18.181818181818176
Estonia,2012-12-31,-12.0
Estonia,2013-03-31,-18.666666666666664
Estonia,2013-06-30,-23.188405797101453
Estonia,2013-09-30,-9.523809523809524
Estonia,2013-12-31,-10.606060606060607
Estonia,2014-03-31,-13.11475409836066
Estonia,2014-06-30,-11.32075471698113
Estonia,2014-09-30,-10.526315789473683
Estonia,2014-12-31,-25.423728813559322
Estonia,2015-03-31,-15.094339622641506
Estonia,2015-06-30,-10.63829787234043
Estonia,2015-09-30,-17.647058823529417
Estonia,2015-12-31,2.2727272727272707
Estonia,2016-03-31,2.2222222222222143
Estonia,2016-06-30,14.28571428571428
Estonia,2016-09-30,21.42857142857142
Estonia,2016-12-31,-2.2222222222222254
Estonia,2017-03-31,-15.217391304347828
Estonia,2017-06-30,-10.416666666666663
Estonia,2017-09-30,-23.529411764705888
Estonia,2017-12-31,-2.2727272727272707
Estonia,2018-03-31,5.128205128205132
Estonia,2018-06-30,-18.6046511627907
Estonia,2018-09-30,2.564102564102555
Estonia,2018-12-31,-30.23255813953488
Estonia,2019-03-31,-21.95121951219512
Estonia,2019-06-30,-8.571428571428575
Estonia,2019-09-30,-22.499999999999996
Estonia,2019-12-31,6.666666666666665
Estonia,2020-03-31,15.625
Estonia,2020-06-30,71.875
Estonia,2020-09-30,83.87096774193547
Estonia,2020-12-31,59.375
Estonia,2021-03-31,21.62162162162162
Estonia,2021-06-30,-16.36363636363637
Estonia,2021-09-30,-29.824561403508774
Estonia,2021-12-31,-23.529411764705888
Estonia,2022-03-31,-15.555555555555555
Estonia,2022-06-30,-8.695652173913048
Estonia,2022-09-30,-2.500000000000002
Estonia,2022-12-31,-2.564102564102566
Estonia,2023-03-31,10.526315789473696
Estonia,2023-06-30,28.57142857142858
Estonia,2023-09-30,25.64102564102564
Estonia,2023-12-31,36.8421052631579
Estonia,2024-03-31,35.71428571428572
Estonia,2024-06-30,5.555555555555558
Estonia,2024-09-30,24.489795918367353
Estonia,2024-12-31,13.461538461538458
Estonia,2025-03-31,5.263157894736836
Estonia,2025-06-30,3.5087719298245723
Finland,2001-03-31,-11.742424242424242
Finland,2001-06-30,-5.622489959839361
Finland,2001-09-30,0.0
Finland,2001-12-31,-2.904564315352698
Finland,2002-03-31,-0.42918454935622075
Finland,2002-06-30,-3.404255319148941
Finland,2002-09-30,-5.622489959839361
Finland,2002-12-31,-0.42735042735042583
Finland,2003-03-31,3.0172413793103425
Finland,2003-06-30,7.929515418502198
Finland,2003-09-30,-1.276595744680853
Finland,2003-12-31,0.0
Finland,2004-03-31,-4.184100418410042
Finland,2004-06-30,-8.979591836734691
Finland,2004-09-30,-10.344827586206895
Finland,2004-12-31,-6.4377682403433445
Finland,2005-03-31,-10.043668122270743
Finland,2005-06-30,-2.6905829596412523
Finland,2005-09-30,0.0
Finland,2005-12-31,1.3761467889908285
Finland,2006-03-31,-1.9417475728155331
Finland,2006-06-30,-5.990783410138246
Finland,2006-09-30,-3.3653846153846145
Finland,2006-12-31,-14.479638009049777
Finland,2007-03-31,-5.940594059405946
Finland,2007-06-30,-9.313725490196079
Finland,2007-09-30,-4.975124378109452
Finland,2007-12-31,-5.820105820105825
Finland,2008-03-31,-9.999999999999998
Finland,2008-06-30,-5.94594594594594
Finland,2008-09-30,-5.235602094240843
Finland,2008-12-31,2.8089887640449396
Finland,2009-03-31,19.298245614035082
Finland,2009-06-30,32.18390804597702
Finland,2009-09-30,22.651933701657455
Finland,2009-12-31,22.404371584699454
Finland,2010-03-31,9.80392156862746
Finland,2010-06-30,-0.8695652173912993
Finland,2010-09-30,-4.054054054054057
Finland,2010-12-31,1.3392857142857206
Finland,2011-03-31,4.910714285714279
Finland,2011-06-30,-3.508771929824561
Finland,2011-09-30,-1.8779342723004744
Finland,2011-12-31,-6.167400881057272
Finland,2012-03-31,-10.63829787234043
Finland,2012-06-30,-7.727272727272727
Finland,2012-09-30,1.9138755980861344
Finland,2012-12-31,-5.164319248826288
Finland,2013-03-31,2.857142857142847
Finland,2013-06-30,-4.433497536945808
Finland,2013-09-30,4.225352112676051
Finland,2013-12-31,10.8910891089109
Finland,2014-03-31,8.333333333333325
Finland,2014-06-30,21.649484536082465
Finland,2014-09-30,9.459459459459453
Finland,2014-12-31,11.607142857142861
Finland,2015-03-31,7.264957264957261
Finland,2015-06-30,10.593220338983045
Finland,2015-09-30,1.6460905349794164
Finland,2015-12-31,2.8000000000000025
Finland,2016-03-31,0.0
Finland,2016-06-30,-5.363984674329503
Finland,2016-09-30,-9.716599190283404
Finland,2016-12-31,-12.45136186770428
Finland,2017-03-31,-4.7808764940239
Finland,2017-06-30,-4.453441295546556
Finland,2017-09-30,8.071748878923767
Finland,2017-12-31,8.888888888888879
Finland,2018-03-31,-5.857740585774063
Finland,2018-06-30,-19.491525423728817
Finland,2018-09-30,-21.57676348547718
Finland,2018-12-31,-35.91836734693877
Finland,2019-03-31,-21.777777777777775
Finland,2019-06-30,-12.105263157894742
Finland,2019-09-30,-4.761904761904767
Finland,2019-12-31,14.012738853503182
Finland,2020-03-31,3.9772727272727293
Finland,2020-06-30,22.1556886227545
Finland,2020-09-30,22.222222222222232
Finland,2020-12-31,25.139664804469277
Finland,2021-03-31,15.300546448087427
Finland,2021-06-30,3.9215686274509887
Finland,2021-09-30,-6.36363636363636
Finland,2021-12-31,-9.375
Finland,2022-03-31,-13.27014218009479
Finland,2022-06-30,-8.9622641509434
Finland,2022-09-30,-0.9708737864077666
Finland,2022-12-31,1.4778325123152802
Finland,2023-03-31,-0.5464480874316946
Finland,2023-06-30,5.699481865284972
Finland,2023-09-30,4.4117647058823595
Finland,2023-12-31,4.854368932038833
Finland,2024-03-31,31.318681318681318
Finland,2024-06-30,17.156862745098046
Finland,2024-09-30,15.02347417840375
Finland,2024-12-31,13.888888888888884
Finland,2025-03-31,12.970711297071125
Finland,2025-06-30,4.184100418410042
France,2001-03-31,-8.94117647058823
France,2001-06-30,-7.07642539425799
France,2001-09-30,-4.860822600747817
France,2001-12-31,-3.4322033898305127
France,2002-03-31,-3.4453057708871637
France,2002-06-30,-1.8276762402088753
France,2002-09-30,0.13100436681223737
France,2002-12-31,3.290917068889865
France,2003-03-31,4.281891168599472
France,2003-06-30,5.053191489361697
France,2003-09-30,3.5324901875272596
France,2003-12-31,6.329651656754454
France,2004-03-31,6.030795551753632
France,2004-06-30,3.586497890295348
France,2004-09-30,5.391743892165124
France,2004-12-31,-0.19976028765481546
France,2005-03-31,-2.5413473174667245
France,2005-06-30,2.1995926680244304
France,2005-09-30,2.078337330135893
France,2005-12-31,3.32265812650121
France,2006-03-31,6.829470198675502
France,2006-06-30,1.0761259465922768
France,2006-09-30,-2.4275646045418986
France,2006-12-31,-8.097636574970945
France,2007-03-31,-7.167764432390545
France,2007-06-30,-9.54258675078864
France,2007-09-30,-9.14927768860353
France,2007-12-31,-11.509274873524456
France,2008-03-31,-14.482470784641066
France,2008-06-30,-6.713164777680902
France,2008-09-30,-3.7985865724381673
France,2008-12-31,10.195331110052397
France,2009-03-31,25.915080527086374
France,2009-06-30,24.48598130841122
France,2009-09-30,23.737373737373744
France,2009-12-31,19.49848681366191
France,2010-03-31,5.271317829457356
France,2010-06-30,1.2012012012011963
France,2010-09-30,0.18552875695732052
France,2010-12-31,-2.677279305354563
France,2011-03-31,-2.356406480117823
France,2011-06-30,-0.8902077151335286
France,2011-09-30,-0.4074074074074119
France,2011-12-31,2.4163568773234223
France,2012-03-31,5.618401206636503
France,2012-06-30,6.886227544910173
France,2012-09-30,7.735217552993667
France,2012-12-31,10.163339382940118
France,2013-03-31,10.0321313816494
France,2013-06-30,8.01820728291316
France,2013-09-30,5.143251639627211
France,2013-12-31,-0.9555189456342705
France,2014-03-31,-1.75210902011681
France,2014-06-30,-2.3987034035656385
France,2014-09-30,0.6894287590282433
France,2014-12-31,3.2601463739188263
France,2015-03-31,1.7503302509907614
France,2015-06-30,2.9226170707406185
France,2015-09-30,-0.3586566677535097
France,2015-12-31,-2.0618556701030966
France,2016-03-31,-1.2982797792924328
France,2016-06-30,-4.5175863181671545
France,2016-09-30,-3.6976439790575966
France,2016-12-31,-2.730263157894741
France,2017-03-31,-6.313712594541265
France,2017-06-30,-3.8864481243663374
France,2017-09-30,-5.91233435270132
France,2017-12-31,-8.52215082854244
France,2018-03-31,-2.386802386802389
France,2018-06-30,-5.239099859353025
France,2018-09-30,-3.683640303358615
France,2018-12-31,-2.5138632162661767
France,2019-03-31,-6.652283351312482
France,2019-06-30,-6.2708719851577
France,2019-09-30,-8.511436070491186
France,2019-12-31,-6.18126659082291
France,2020-03-31,-13.790446841294301
France,2020-06-30,-15.716547901821066
France,2020-09-30,10.655737704918034
France,2020-12-31,-4.527081649151176
France,2021-03-31,8.847184986595181
France,2021-06-30,11.60169093471113
France,2021-09-30,-13.370370370370367
France,2021-12-31,-5.122777307366643
France,2022-03-31,-7.266009852216748
France,2022-06-30,-3.9562289562289576
France,2022-09-30,-6.498503634031638
France,2022-12-31,-2.052655064703257
France,2023-03-31,-3.6299247454625982
France,2023-06-30,-1.1393514460999121
France,2023-09-30,4.526748971193406
France,2023-12-31,7.653758542141231
France,2024-03-31,5.32843362425357
France,2024-06-30,4.122340425531923
France,2024-09-30,1.4873140857392775
France,2024-12-31,-3.977994075327973
France,2025-03-31,2.006105538595726
France,2025-06-30,-5.321413367390382
Germany,2001-03-31,-5.186590765338394
Germany,2001-06-30,-2.695763799743256
Germany,2001-09-30,0.6491398896462108
Germany,2001-12-31,4.449571522742257
Germany,2002-03-31,7.805203468979327
Germany,2002-06-30,9.894459102902363
Germany,2002-09-30,12.125120928732658
Germany,2002-12-31,14.704954244241076
Germany,2003-03-31,17.11014851485149
Germany,2003-06-30,15.126050420168058
Germany,2003-09-30,10.324992809893585
Germany,2003-12-31,5.6946354883081085
Germany,2004-03-31,6.4729194187582495
Germany,2004-06-30,6.04796663190823
Germany,2004-09-30,7.898852971845671
Germany,2004-12-31,10.541384695471102
Germany,2005-03-31,8.660049627791565
Germany,2005-06-30,10.742379547689286
Germany,2005-09-30,7.68301522106789
Germany,2005-12-31,1.7894984695078886
Germany,2006-03-31,-3.4254395980817587
Germany,2006-06-30,-9.433962264150942
Germany,2006-09-30,-10.724702714830602
Germany,2006-12-31,-11.635438352995608
Germany,2007-03-31,-14.80255379522346
Germany,2007-06-30,-14.779411764705886
Germany,2007-09-30,-14.526262880120633
Germany,2007-12-31,-13.926701570680633
Germany,2008-03-31,-12.545101304468497
Germany,2008-06-30,-13.402358354903654
Germany,2008-09-30,-16.054101734783888
Germany,2008-12-31,-12.560827250608275
Germany,2009-03-31,-5.204696921612184
Germany,2009-06-30,2.1919628030554694
Germany,2009-09-30,6.549912434325744
Germany,2009-12-31,1.1130434782608667
Germany,2010-03-31,-6.76263809842651
Germany,2010-06-30,-14.689632759181015
Germany,2010-09-30,-16.43655489809336
Germany,2010-12-31,-15.3422772617819
Germany,2011-03-31,-16.840215439856376
Germany,2011-06-30,-15.08571428571429
Germany,2011-09-30,-14.55546813532651
Germany,2011-12-31,-14.750101584721653
Germany,2012-03-31,-10.621761658031092
Germany,2012-06-30,-7.088380439659037
Germany,2012-09-30,-6.583793738489874
Germany,2012-12-31,-2.4785510009532885
Germany,2013-03-31,-0.5797101449275366
Germany,2013-06-30,-2.752293577981646
Germany,2013-09-30,-2.2178413011335607
Germany,2013-12-31,-3.176930596285432
Germany,2014-03-31,-4.761904761904767
Germany,2014-06-30,-4.369414101290959
Germany,2014-09-30,-2.4697580645161255
Germany,2014-12-31,-4.997476022211
Germany,2015-03-31,-6.58163265306122
Germany,2015-06-30,-6.957424714434057
Germany,2015-09-30,-9.457364341085272
Germany,2015-12-31,-7.6514346439957475
Germany,2016-03-31,-7.427635172037139
Germany,2016-06-30,-7.366071428571431
Germany,2016-09-30,-8.961187214611876
Germany,2016-12-31,-11.449942462600692
Germany,2017-03-31,-10.383480825958703
Germany,2017-06-30,-10.421686746987957
Germany,2017-09-30,-8.777429467084641
Germany,2017-12-31,-8.122157244964267
Germany,2018-03-31,-9.8090849242923
Germany,2018-06-30,-9.54942837928715
Germany,2018-09-30,-9.07216494845361
Germany,2018-12-31,-8.628005657708627
Germany,2019-03-31,-8.248175182481754
Germany,2019-06-30,-9.814126394052048
Germany,2019-09-30,-6.953892668178385
Germany,2019-12-31,0.851393188854499
Germany,2020-03-31,13.206046141607008
Germany,2020-06-30,29.513602638087377
Germany,2020-09-30,30.13809910641754
Germany,2020-12-31,23.17728319263239
Germany,2021-03-31,13.773717498243144
Germany,2021-06-30,-3.1190324633991073
Germany,2021-09-30,-9.800249687890139
Germany,2021-12-31,-11.152647975077878
Germany,2022-03-31,-15.626930203829525
Germany,2022-06-30,-11.695137976346913
Germany,2022-09-30,-5.536332179930792
Germany,2022-12-31,-6.030855539971947
Germany,2023-03-31,-4.758418740849191
Germany,2023-06-30,-2.2321428571428603
Germany,2023-09-30,-0.146520146520146
Germany,2023-12-31,4.626865671641789
Germany,2024-03-31,11.222136817832439
Germany,2024-06-30,14.764079147640796
Germany,2024-09-30,11.445341159207633
Germany,2024-12-31,9.629101283880171
Germany,2025-03-31,10.504492052522462
Germany,2025-06-30,6.83023872679045
Greece,2001-03-31,-9.073724007561434
Greece,2001-06-30,-7.0476190476190474
Greece,2001-09-30,-6.382978723404253
Greece,2001-12-31,1.0204081632652962
Greece,2002-03-31,2.079002079002068
Greece,2002-06-30,-2.049180327868849
Greece,2002-09-30,-1.446280991735538
Greece,2002-12-31,-5.454545454545457
Greece,2003-03-31,-7.128309572301427
Greece,2003-06-30,-4.184100418410042
Greece,2003-09-30,-3.563941299790352
Greece,2003-12-31,0.42735042735042583
Greece,2004-03-31,15.131578947368428
Greece,2004-06-30,12.882096069868986
Greece,2004-09-30,11.304347826086957
Greece,2004-12-31,6.170212765957439
Greece,2005-03-31,-6.0952380952380985
Greece,2005-06-30,-2.7079303675048405
Greece,2005-09-30,0.9765625
Greece,2005-12-31,-4.809619238476959
Greece,2006-03-31,-9.533468559837733
Greece,2006-06-30,-9.145129224652083
Greece,2006-09-30,-13.73307543520309
Greece,2006-12-31,-5.4736842105263195
Greece,2007-03-31,-0.8968609865470878
Greece,2007-06-30,-5.908096280087527
Greece,2007-09-30,-2.914798206278024
Greece,2007-12-31,-8.01781737193764
Greece,2008-03-31,-6.561085972850678
Greece,2008-06-30,-8.139534883720934
Greece,2008-09-30,-6.6974595842956175
Greece,2008-12-31,3.6319612590798966
Greece,2009-03-31,10.411622276029053
Greece,2009-06-30,19.999999999999996
Greece,2009-09-30,23.019801980198018
Greece,2009-12-31,18.92523364485981
Greece,2010-03-31,25.43859649122806
Greece,2010-06-30,33.12236286919832
Greece,2010-09-30,35.81488933601609
Greece,2010-12-31,45.186640471512774
Greece,2011-03-31,41.60839160839161
Greece,2011-06-30,33.597464342313785
Greece,2011-09-30,36.444444444444436
Greece,2011-12-31,40.866035182679305
Greece,2012-03-31,38.14814814814815
Greece,2012-06-30,46.61921708185053
Greece,2012-09-30,40.065146579804555
Greece,2012-12-31,24.87992315081653
Greece,2013-03-31,19.392314566577305
Greece,2013-06-30,9.304207119741093
Greece,2013-09-30,5.813953488372103
Greece,2013-12-31,2.3076923076922995
Greece,2014-03-31,-3.0688622754491024
Greece,2014-06-30,-6.4396743153219855
Greece,2014-09-30,-8.864468864468867
Greece,2014-12-31,-6.691729323308271
Greece,2015-03-31,-3.7065637065637036
Greece,2015-06-30,-5.617088607594933
Greece,2015-09-30,-4.421221864951763
Greece,2015-12-31,-6.365834004834814
Greece,2016-03-31,-6.094627105052131
Greece,2016-06-30,-3.688181056160944
Greece,2016-09-30,-4.4575273338940296
Greece,2016-12-31,-1.03270223752151
Greece,2017-03-31,-7.002561912894967
Greece,2017-06-30,-9.573542210617925
Greece,2017-09-30,-11.09154929577465
Greece,2017-12-31,-12.0
Greece,2018-03-31,-9.917355371900827
Greece,2018-06-30,-10.683349374398466
Greece,2018-09-30,-9.8019801980198
Greece,2018-12-31,-11.561264822134387
Greece,2019-03-31,-10.703363914373087
Greece,2019-06-30,-11.422413793103448
Greece,2019-09-30,-9.44017563117453
Greece,2019-12-31,-11.955307262569836
Greece,2020-03-31,-14.726027397260278
Greece,2020-06-30,7.299270072992692
Greece,2020-09-30,-3.5151515151515156
Greece,2020-12-31,-5.7106598984771555
Greece,2021-03-31,-1.8741633199464536
Greece,2021-06-30,-19.50113378684807
Greece,2021-09-30,-21.482412060301503
Greece,2021-12-31,-19.111709286675637
Greece,2022-03-31,-18.690313778990454
Greece,2022-06-30,-16.619718309859156
Greece,2022-09-30,-8.16
Greece,2022-12-31,-5.823627287853572
Greece,2023-03-31,-8.892617449664431
Greece,2023-06-30,-6.081081081081086
Greece,2023-09-30,-10.801393728222997
Greece,2023-12-31,-14.664310954063609
Greece,2024-03-31,-5.7090239410681365
Greece,2024-06-30,-24.100719424460426
Greece,2024-09-30,-11.1328125
Greece,2024-12-31,-9.730848861283647
Greece,2025-03-31,-12.5
Greece,2025-06-30,-12.322274881516593
Hungary,2001-03-31,-13.157894736842103
Hungary,2001-06-30,-11.284046692607008
Hungary,2001-09-30,-9.2741935483871
Hungary,2001-12-31,-6.2761506276150625
Hungary,2002-03-31,-1.7316017316017285
Hungary,2002-06-30,0.0
Hungary,2002-09-30,3.5555555555555562
Hungary,2002-12-31,4.464285714285721
Hungary,2003-03-31,4.8458149779735615
Hungary,2003-06-30,4.824561403508776
Hungary,2003-09-30,2.145922746781115
Hungary,2003-12-31,1.2820512820512775
Hungary,2004-03-31,1.680672268907557
Hungary,2004-06-30,4.602510460251041
Hungary,2004-09-30,8.403361344537807
Hungary,2004-12-31,14.345991561181437
Hungary,2005-03-31,20.24793388429753
Hungary,2005-06-30,21.199999999999996
Hungary,2005-09-30,20.93023255813953
Hungary,2005-12-31,15.498154981549806
Hungary,2006-03-31,6.872852233676974
Hungary,2006-06-30,4.62046204620461
Hungary,2006-09-30,3.205128205128216
Hungary,2006-12-31,0.31948881789136685
Hungary,2007-03-31,-1.6077170418006381
Hungary,2007-06-30,-4.416403785488954
Hungary,2007-09-30,-1.8633540372670843
Hungary,2007-12-31,8.280254777070063
Hungary,2008-03-31,1.9607843137254832
Hungary,2008-06-30,4.950495049504955
Hungary,2008-09-30,4.430379746835444
Hungary,2008-12-31,2.6470588235294024
Hungary,2009-03-31,28.205128205128215
Hungary,2009-06-30,28.616352201257868
Hungary,2009-09-30,36.66666666666667
Hungary,2009-12-31,29.51289398280803
Hungary,2010-03-31,18.25000000000001
Hungary,2010-06-30,15.892420537897301
Hungary,2010-09-30,3.104212860310418
Hungary,2010-12-31,4.646017699115035
Hungary,2011-03-31,-3.8054968287526414
Hungary,2011-06-30,-4.008438818565397
Hungary,2011-09-30,-0.8602150537634357
Hungary,2011-12-31,1.2684989429175397
Hungary,2012-03-31,5.054945054945059
Hungary,2012-06-30,1.758241758241752
Hungary,2012-09-30,0.2169197396963085
Hungary,2012-12-31,1.0438413361169019
Hungary,2013-03-31,-6.066945606694563
Hungary,2013-06-30,-3.6717062634989195
Hungary,2013-09-30,-6.926406926406925
Hungary,2013-12-31,-22.52066115702479
Hungary,2014-03-31,-22.717149220489972
Hungary,2014-06-30,-16.367713004484308
Hungary,2014-09-30,-26.279069767441865
Hungary,2014-12-31,-12.26666666666667
Hungary,2015-03-31,-4.899135446685876
Hungary,2015-06-30,-18.498659517426276
Hungary,2015-09-30,-10.094637223974768
Hungary,2015-12-31,-16.71732522796353
Hungary,2016-03-31,-21.51515151515152
Hungary,2016-06-30,-27.631578947368418
Hungary,2016-09-30,-24.912280701754387
Hungary,2016-12-31,-26.642335766423354
Hungary,2017-03-31,-20.463320463320468
Hungary,2017-06-30,-11.363636363636365
Hungary,2017-09-30,-14.018691588785048
Hungary,2017-12-31,-13.93034825870647
Hungary,2018-03-31,-16.990291262135926
Hungary,2018-06-30,-19.487179487179485
Hungary,2018-09-30,-8.15217391304348
Hungary,2018-12-31,-6.936416184971095
Hungary,2019-03-31,-4.678362573099415
Hungary,2019-06-30,-1.273885350318471
Hungary,2019-09-30,-7.692307692307687
Hungary,2019-12-31,-9.937888198757761
Hungary,2020-03-31,-2.4539877300613466
Hungary,2020-06-30,50.32258064516129
Hungary,2020-09-30,32.05128205128205
Hungary,2020-12-31,42.068965517241374
Hungary,2021-03-31,25.15723270440251
Hungary,2021-06-30,-16.309012875536478
Hungary,2021-09-30,-9.223300970873783
Hungary,2021-12-31,-9.223300970873783
Hungary,2022-03-31,-14.070351758793976
Hungary,2022-06-30,-11.794871794871797
Hungary,2022-09-30,-1.6042780748663055
Hungary,2022-12-31,2.1390374331550888
Hungary,2023-03-31,11.695906432748536
Hungary,2023-06-30,13.953488372093027
Hungary,2023-09-30,10.869565217391308
Hungary,2023-12-31,12.565445026178
Hungary,2024-03-31,10.471204188481686
Hungary,2024-06-30,8.673469387755105
Hungary,2024-09-30,8.333333333333325
Hungary,2024-12-31,0.0
Hungary,2025-03-31,-2.843601895734593
Hungary,2025-06-30,-0.9389671361502372
Iceland,2004-03-31,-16.666666666666664
Iceland,2004-06-30,-16.666666666666664
Iceland,2004-09-30,0.0
Iceland,2004-12-31,0.0
Iceland,2005-03-31,0.0
Iceland,2005-06-30,0.0
Iceland,2005-09-30,0.0
Iceland,2005-12-31,0.0
Iceland,2006-03-31,0.0
Iceland,2006-06-30,0.0
Iceland,2006-09-30,0.0
Iceland,2006-12-31,0.0
Iceland,2007-03-31,0.0
Iceland,2007-06-30,0.0
Iceland,2007-09-30,0.0
Iceland,2007-12-31,0.0
Iceland,2008-03-31,0.0
Iceland,2008-06-30,19.999999999999996
Iceland,2008-09-30,60.00000000000001
Iceland,2008-12-31,100.0
Iceland,2009-03-31,160.0
Iceland,2009-06-30,133.33333333333334
Iceland,2009-09-30,75.0
Iceland,2009-12-31,50.0
Iceland,2010-03-31,15.384615384615374
Iceland,2010-06-30,7.14285714285714
Iceland,2010-09-30,7.14285714285714
Iceland,2010-12-31,6.666666666666665
Iceland,2011-03-31,0.0
Iceland,2011-06-30,-6.666666666666665
Iceland,2011-09-30,-6.666666666666665
Iceland,2011-12-31,-18.75
Iceland,2012-03-31,-13.33333333333333
Iceland,2012-06-30,-7.14285714285714
Iceland,2012-09-30,-14.28571428571429
Iceland,2012-12-31,-15.384615384615385
Iceland,2013-03-31,-7.692307692307687
Iceland,2013-06-30,-15.384615384615385
Iceland,2013-09-30,-8.333333333333337
Iceland,2013-12-31,0.0
Iceland,2014-03-31,-8.333333333333337
Iceland,2014-06-30,-9.090909090909093
Iceland,2014-09-30,-9.090909090909093
Iceland,2014-12-31,-9.090909090909093
Iceland,2015-03-31,-18.181818181818176
Iceland,2015-06-30,-9.999999999999998
Iceland,2015-09-30,-19.999999999999996
Iceland,2015-12-31,-30.000000000000004
Iceland,2016-03-31,-22.22222222222222
Iceland,2016-06-30,-22.22222222222222
Iceland,2016-09-30,-12.5
Iceland,2016-12-31,0.0
Iceland,2017-03-31,-14.28571428571429
Iceland,2017-06-30,-14.28571428571429
Iceland,2017-09-30,0.0
Iceland,2017-12-31,0.0
Iceland,2018-03-31,16.666666666666675
Iceland,2018-06-30,0.0
Iceland,2018-09-30,-14.28571428571429
Iceland,2018-12-31,0.0
Iceland,2019-03-31,0.0
Iceland,2019-06-30,33.33333333333333
Iceland,2019-09-30,33.33333333333333
Iceland,2019-12-31,28.57142857142858
Iceland,2020-03-31,42.85714285714286
Iceland,2020-06-30,50.0
Iceland,2020-09-30,62.5
Iceland,2020-12-31,55.55555555555556
Iceland,2021-03-31,30.000000000000004
Iceland,2021-06-30,0.0
Iceland,2021-09-30,-23.076923076923073
Iceland,2021-12-31,-35.71428571428571
Iceland,2022-03-31,-38.46153846153846
Iceland,2022-06-30,-33.333333333333336
Iceland,2022-09-30,-19.999999999999996
Iceland,2022-12-31,-11.111111111111116
Iceland,2023-03-31,0.0
Iceland,2023-06-30,0.0
Iceland,2023-09-30,0.0
Iceland,2023-12-31,0.0
Iceland,2024-03-31,0.0
Iceland,2024-06-30,0.0
Iceland,2024-09-30,0.0
Iceland,2024-12-31,0.0
Iceland,2025-03-31,12.5
Iceland,2025-06-30,12.5
Ireland,2001-03-31,-13.953488372093027
Ireland,2001-06-30,-7.14285714285714
Ireland,2001-09-30,11.842105263157897
Ireland,2001-12-31,15.068493150684926
Ireland,2002-03-31,21.62162162162162
Ireland,2002-06-30,14.102564102564097
Ireland,2002-09-30,7.058823529411762
Ireland,2002-12-31,25.0
Ireland,2003-03-31,2.2222222222222143
Ireland,2003-06-30,7.86516853932584
Ireland,2003-09-30,8.791208791208781
Ireland,2003-12-31,-8.571428571428575
Ireland,2004-03-31,11.956521739130444
Ireland,2004-06-30,-5.2083333333333375
Ireland,2004-09-30,-5.05050505050505
Ireland,2004-12-31,1.041666666666674
Ireland,2005-03-31,-6.796116504854366
Ireland,2005-06-30,14.28571428571428
Ireland,2005-09-30,5.319148936170204
Ireland,2005-12-31,3.092783505154628
Ireland,2006-03-31,8.333333333333325
Ireland,2006-06-30,2.8846153846153744
Ireland,2006-09-30,11.111111111111116
Ireland,2006-12-31,6.000000000000005
Ireland,2007-03-31,10.576923076923084
Ireland,2007-06-30,8.411214953271017
Ireland,2007-09-30,4.545454545454541
Ireland,2007-12-31,16.981132075471695
Ireland,2008-03-31,13.043478260869556
Ireland,2008-06-30,28.44827586206897
Ireland,2008-09-30,59.13043478260869
Ireland,2008-12-31,69.35483870967742
Ireland,2009-03-31,106.15384615384613
Ireland,2009-06-30,99.32885906040268
Ireland,2009-09-30,71.5846994535519
Ireland,2009-12-31,48.57142857142858
Ireland,2010-03-31,16.417910447761198
Ireland,2010-06-30,9.090909090909083
Ireland,2010-09-30,7.32484076433122
Ireland,2010-12-31,11.538461538461542
Ireland,2011-03-31,6.41025641025641
Ireland,2011-06-30,4.320987654320985
Ireland,2011-09-30,2.9673590504450953
Ireland,2011-12-31,3.735632183908044
Ireland,2012-03-31,8.132530120481917
Ireland,2012-06-30,0.8875739644970349
Ireland,2012-09-30,-2.017291066282423
Ireland,2012-12-31,-9.141274238227147
Ireland,2013-03-31,-10.863509749303624
Ireland,2013-06-30,-7.331378299120239
Ireland,2013-09-30,-13.823529411764701
Ireland,2013-12-31,-12.195121951219512
Ireland,2014-03-31,-10.9375
Ireland,2014-06-30,-15.189873417721522
Ireland,2014-09-30,-12.286689419795227
Ireland,2014-12-31,-15.625
Ireland,2015-03-31,-16.84210526315789
Ireland,2015-06-30,-16.417910447761198
Ireland,2015-09-30,-15.56420233463035
Ireland,2015-12-31,-14.40329218106996
Ireland,2016-03-31,-14.345991561181437
Ireland,2016-06-30,-9.375
Ireland,2016-09-30,-15.207373271889402
Ireland,2016-12-31,-16.826923076923073
Ireland,2017-03-31,-18.226600985221676
Ireland,2017-06-30,-24.13793103448276
Ireland,2017-09-30,-14.67391304347826
Ireland,2017-12-31,-14.45086705202312
Ireland,2018-03-31,-16.867469879518072
Ireland,2018-06-30,-9.740259740259738
Ireland,2018-09-30,-12.73885350318471
Ireland,2018-12-31,-9.459459459459463
Ireland,2019-03-31,-12.318840579710145
Ireland,2019-06-30,-8.633093525179858
Ireland,2019-09-30,-12.408759124087588
Ireland,2019-12-31,-9.701492537313428
Ireland,2020-03-31,-0.8264462809917328
Ireland,2020-06-30,2.3622047244094446
Ireland,2020-09-30,50.0
Ireland,2020-12-31,24.79338842975207
Ireland,2021-03-31,56.666666666666664
Ireland,2021-06-30,26.923076923076916
Ireland,2021-09-30,-23.888888888888893
Ireland,2021-12-31,-9.27152317880795
