country,time,gdp_pct_change_yoy
Albania,2019-03-31,2.271140014330686
Albania,2019-06-30,1.3744165001657427
Albania,2019-09-30,2.65837154630697
Albania,2019-12-31,1.837685982947268
Albania,2020-03-31,-4.191314064758734
Albania,2020-06-30,-8.63140218303946
Albania,2020-09-30,-1.9835084939092806
Albania,2020-12-31,1.3529540962003095
Albania,2021-03-31,8.344826947820527
Albania,2021-06-30,15.655016976368508
Albania,2021-09-30,6.16599596691807
Albania,2021-12-31,5.726173449486427
Albania,2022-03-31,5.528595594894314
Albania,2022-06-30,3.5320291394494996
Albania,2022-09-30,5.676512425738434
Albania,2022-12-31,4.699477744709801
Albania,2023-03-31,3.948444343693591
Albania,2023-06-30,4.917357374824283
Albania,2023-09-30,4.017609704340663
Albania,2023-12-31,3.3186377767162822
Albania,2024-03-31,4.059379721793843
Albania,2024-06-30,3.796016108044009
Albania,2024-09-30,3.955301138785705
Albania,2024-12-31,4.287522453217729
Albania,2025-03-31,3.657769860634996
Austria,2002-03-31,1.5126499295877283
Austria,2002-06-30,1.8399532710280386
Austria,2002-09-30,1.6840494894428293
Austria,2002-12-31,0.8742971159078738
Austria,2003-03-31,0.08132220335335116
Austria,2003-06-30,0.7133639231430955
Austria,2003-09-30,1.4997373071595765
Austria,2003-12-31,2.1314344625860127
Austria,2004-03-31,2.0194536720598455
Austria,2004-06-30,2.369342113068762
Austria,2004-09-30,2.6751682273775446
Austria,2004-12-31,2.817033663552282
Austria,2005-03-31,2.9106540479760135
Austria,2005-06-30,2.4443105166778833
Austria,2005-09-30,1.5937578771282546
Austria,2005-12-31,2.7238686698022763
Austria,2006-03-31,3.4110697579130766
Austria,2006-06-30,3.2469369053410357
Austria,2006-09-30,3.553665880973056
Austria,2006-12-31,3.4673601386944197
Austria,2007-03-31,3.7244931651588153
Austria,2007-06-30,4.275648962864742
Austria,2007-09-30,4.185362666085823
Austria,2007-12-31,2.6798565014714892
Austria,2008-03-31,3.6013666942552147
Austria,2008-06-30,2.222502443176455
Austria,2008-09-30,1.0422002237019612
Austria,2008-12-31,-1.3117566450829954
Austria,2009-03-31,-4.693965340653039
Austria,2009-06-30,-4.713295914800886
Austria,2009-09-30,-3.5878336436995673
Austria,2009-12-31,-1.2433354885895143
Austria,2010-03-31,-0.13540670370647545
Austria,2010-06-30,1.687290302396094
Austria,2010-09-30,2.2265859730449034
Austria,2010-12-31,3.212407427283459
Austria,2011-03-31,4.615450837754342
Austria,2011-06-30,3.068207135809531
Austria,2011-09-30,2.583265978775451
Austria,2011-12-31,1.96437299169121
Austria,2012-03-31,1.1551596445029677
Austria,2012-06-30,1.07669662065486
Austria,2012-09-30,0.600646692861817
Austria,2012-12-31,-0.24986741728878492
Austria,2013-03-31,-0.8216475660724587
Austria,2013-06-30,-0.45929018789143683
Austria,2013-09-30,-0.252250419569755
Austria,2013-12-31,0.40283415297472924
Austria,2014-03-31,0.6326193723021234
Austria,2014-06-30,0.9565804550663026
Austria,2014-09-30,0.7810986366463712
Austria,2014-12-31,1.1771774218185316
Austria,2015-03-31,1.1268696254636001
Austria,2015-06-30,1.2170775950303359
Austria,2015-09-30,1.3497516011858446
Austria,2015-12-31,1.3506849039322866
Austria,2016-03-31,2.479497047977919
Austria,2016-06-30,1.9092911493792553
Austria,2016-09-30,2.1983287909191684
Austria,2016-12-31,2.0784714843245844
Austria,2017-03-31,2.1560241852234263
Austria,2017-06-30,2.4580742137993994
Austria,2017-09-30,2.4431224296417975
Austria,2017-12-31,2.5605105455677624
Austria,2018-03-31,1.9353659006043689
Austria,2018-06-30,2.413485602508403
Austria,2018-09-30,2.361971965290355
Austria,2018-12-31,2.797275762634688
Austria,2019-03-31,3.1448559748487037
Austria,2019-06-30,1.977416999045012
Austria,2019-09-30,1.6851891529339635
Austria,2019-12-31,0.3672501453313881
Austria,2020-03-31,-2.646224256292906
Austria,2020-06-30,-13.96555206669239
Austria,2020-09-30,-4.276448385796483
Austria,2020-12-31,-5.25599654319625
Austria,2021-03-31,-4.490452147914137
Austria,2021-06-30,13.383205096737715
Austria,2021-09-30,5.368080545134357
Austria,2021-12-31,6.871154928484091
Austria,2022-03-31,8.733744819507194
Austria,2022-06-30,6.880129508320154
Austria,2022-09-30,3.0863692925329644
Austria,2022-12-31,3.0435374767330936
Austria,2023-03-31,2.0515141912996304
Austria,2023-06-30,-1.1104457633984488
Austria,2023-09-30,-1.856469447993303
Austria,2023-12-31,-2.4064430287169425
Austria,2024-03-31,-1.624364581577531
Austria,2024-06-30,-1.5895348940755283
Austria,2024-09-30,-0.9327755233957014
Austria,2024-12-31,-0.4126187294593464
Austria,2025-03-31,-0.3949860221841517
Bosnia and Herzegovina,2002-03-31,3.6350193143408926
Bosnia and Herzegovina,2002-06-30,4.949555789790705
Bosnia and Herzegovina,2002-09-30,5.580313601920639
Bosnia and Herzegovina,2002-12-31,5.867923406279729
Bosnia and Herzegovina,2003-03-31,4.111763078580677
Bosnia and Herzegovina,2003-06-30,3.190955134367335
Bosnia and Herzegovina,2003-09-30,3.611221647433349
Bosnia and Herzegovina,2003-12-31,4.601817134993191
Bosnia and Herzegovina,2004-03-31,4.443045940843304
Bosnia and Herzegovina,2004-06-30,6.2652076584029714
Bosnia and Herzegovina,2004-09-30,7.393182909265472
Bosnia and Herzegovina,2004-12-31,7.273654816883268
Bosnia and Herzegovina,2005-03-31,4.04515144211457
Bosnia and Herzegovina,2005-06-30,4.187001975741533
Bosnia and Herzegovina,2005-09-30,3.820167315920564
Bosnia and Herzegovina,2005-12-31,3.82824819162515
Bosnia and Herzegovina,2006-03-31,5.261058131603669
Bosnia and Herzegovina,2006-06-30,5.509437753525814
Bosnia and Herzegovina,2006-09-30,5.89277366336145
Bosnia and Herzegovina,2006-12-31,5.180497800277228
Bosnia and Herzegovina,2007-03-31,9.538946827890605
Bosnia and Herzegovina,2007-06-30,6.481062680029526
Bosnia and Herzegovina,2007-09-30,4.7469677959013135
Bosnia and Herzegovina,2007-12-31,2.806458636535525
Bosnia and Herzegovina,2008-03-31,5.701338274195522
Bosnia and Herzegovina,2008-06-30,5.395767893671954
Bosnia and Herzegovina,2008-09-30,5.282713338213418
Bosnia and Herzegovina,2008-12-31,5.140895309434623
Bosnia and Herzegovina,2009-03-31,-3.164697310482467
Bosnia and Herzegovina,2009-06-30,-2.3428716882676115
Bosnia and Herzegovina,2009-09-30,-3.018172241243078
Bosnia and Herzegovina,2009-12-31,-3.440269708663757
Bosnia and Herzegovina,2010-03-31,0.4416383145773306
Bosnia and Herzegovina,2010-06-30,0.5430237735807975
Bosnia and Herzegovina,2010-09-30,-0.06734738214208003
Bosnia and Herzegovina,2010-12-31,2.5549248454638462
Bosnia and Herzegovina,2011-03-31,1.693645572093927
Bosnia and Herzegovina,2011-06-30,1.1709171824535236
Bosnia and Herzegovina,2011-09-30,1.3250288049740044
Bosnia and Herzegovina,2011-12-31,-0.3640023124852787
Bosnia and Herzegovina,2012-03-31,-1.8287800659769982
Bosnia and Herzegovina,2012-06-30,-0.3865002509048532
Bosnia and Herzegovina,2012-09-30,0.03969233079803569
Bosnia and Herzegovina,2012-12-31,-1.1153375024176349
Bosnia and Herzegovina,2013-03-31,2.0792552960111177
Bosnia and Herzegovina,2013-06-30,1.9646512824360363
Bosnia and Herzegovina,2013-09-30,1.6417526325948284
Bosnia and Herzegovina,2013-12-31,3.6662754813752363
Bosnia and Herzegovina,2014-03-31,2.4747517790940643
Bosnia and Herzegovina,2014-06-30,-0.32901652440818774
Bosnia and Herzegovina,2014-09-30,0.43150287492748074
Bosnia and Herzegovina,2014-12-31,2.0314039537955297
Bosnia and Herzegovina,2015-03-31,2.788202638500481
Bosnia and Herzegovina,2015-06-30,5.5337010514770135
Bosnia and Herzegovina,2015-09-30,5.105363783431738
Bosnia and Herzegovina,2015-12-31,3.767207725498256
Bosnia and Herzegovina,2016-03-31,3.139380821862381
Bosnia and Herzegovina,2016-06-30,2.7641756440748955
Bosnia and Herzegovina,2016-09-30,3.412157434985108
Bosnia and Herzegovina,2016-12-31,3.6304414545526464
Bosnia and Herzegovina,2017-03-31,2.683938535159891
Bosnia and Herzegovina,2017-06-30,3.5669830402987435
Bosnia and Herzegovina,2017-09-30,4.251556036649018
Bosnia and Herzegovina,2017-12-31,2.486768442975329
Bosnia and Herzegovina,2018-03-31,3.9354814064976873
Bosnia and Herzegovina,2018-06-30,4.078873239436609
Bosnia and Herzegovina,2018-09-30,3.2642049931860484
Bosnia and Herzegovina,2018-12-31,4.038144243407249
Bosnia and Herzegovina,2019-03-31,2.383424449855287
Bosnia and Herzegovina,2019-06-30,3.217133990112231
Bosnia and Herzegovina,2019-09-30,3.7050669731030217
Bosnia and Herzegovina,2019-12-31,2.274906145561739
Bosnia and Herzegovina,2020-03-31,1.8146084053522804
Bosnia and Herzegovina,2020-06-30,-7.008128660082158
Bosnia and Herzegovina,2020-09-30,-4.722330433277067
Bosnia and Herzegovina,2020-12-31,-1.8607421943441782
Bosnia and Herzegovina,2021-03-31,2.284686781077294
Bosnia and Herzegovina,2021-06-30,10.838220918866082
Bosnia and Herzegovina,2021-09-30,8.227330546974375
Bosnia and Herzegovina,2021-12-31,8.315182460901237
Bosnia and Herzegovina,2022-03-31,5.442809992847475
Bosnia and Herzegovina,2022-06-30,5.359429458205778
Bosnia and Herzegovina,2022-09-30,3.1381438106032
Bosnia and Herzegovina,2022-12-31,2.5202119681223767
Bosnia and Herzegovina,2023-03-31,1.7023676231417317
Bosnia and Herzegovina,2023-06-30,1.1598238934990235
Bosnia and Herzegovina,2023-09-30,6.694179222322627
Bosnia and Herzegovina,2023-12-31,5.519425709623227
Bosnia and Herzegovina,2024-03-31,7.063531605085105
Belgium,2002-03-31,0.5896197200544906
Belgium,2002-06-30,1.428129064222472
Belgium,2002-09-30,2.1646901205775837
Belgium,2002-12-31,2.6486694564825886
Belgium,2003-03-31,1.5060463512548417
Belgium,2003-06-30,0.859710824540838
Belgium,2003-09-30,0.7346066515293126
Belgium,2003-12-31,1.057292170715174
Belgium,2004-03-31,2.8436593917189334
Belgium,2004-06-30,3.6117299496319255
Belgium,2004-09-30,4.087413514621141
Belgium,2004-12-31,3.734827264239038
Belgium,2005-03-31,2.739079659797339
Belgium,2005-06-30,2.369851007887802
Belgium,2005-09-30,1.8852848192882687
Belgium,2005-12-31,2.302153292252318
Belgium,2006-03-31,2.392789482748725
Belgium,2006-06-30,2.1471867401801292
Belgium,2006-09-30,2.642616019367816
Belgium,2006-12-31,3.0196383653119385
Belgium,2007-03-31,3.8439542941723914
Belgium,2007-06-30,3.948191855527239
Belgium,2007-09-30,3.836954355192357
Belgium,2007-12-31,3.0887988612723127
Belgium,2008-03-31,2.0862353817745927
Belgium,2008-06-30,1.6857133642237399
Belgium,2008-09-30,0.315662624905344
Belgium,2008-12-31,-2.2580747947446023
Belgium,2009-03-31,-3.6302478342271516
Belgium,2009-06-30,-3.525929058518784
Belgium,2009-09-30,-1.6435094135031303
Belgium,2009-12-31,1.2594403694648149
Belgium,2010-03-31,2.6759744037230915
Belgium,2010-06-30,3.45095890410958
Belgium,2010-09-30,2.4340420012753716
Belgium,2010-12-31,2.2922390109890056
Belgium,2011-03-31,2.597680260837021
Belgium,2011-06-30,1.925867858769692
Belgium,2011-09-30,1.8138077300497102
Belgium,2011-12-31,1.3994964330675597
Belgium,2012-03-31,0.6970565251367633
Belgium,2012-06-30,0.22864982279637847
Belgium,2012-09-30,0.11503544335280669
Belgium,2012-12-31,-0.1738158793221145
Belgium,2013-03-31,-0.5577169819130035
Belgium,2013-06-30,0.30901002727168336
Belgium,2013-09-30,0.5393207250292464
Belgium,2013-12-31,0.933814232116581
Belgium,2014-03-31,1.918734717236359
Belgium,2014-06-30,1.4886028841680776
Belgium,2014-09-30,1.7596062765125042
Belgium,2014-12-31,1.8934765420435928
Belgium,2015-03-31,1.580414297236321
Belgium,2015-06-30,1.8171632289279316
Belgium,2015-09-30,1.2779132475994937
Belgium,2015-12-31,1.2264312563614155
Belgium,2016-03-31,1.070384031679339
Belgium,2016-06-30,1.1984913814663933
Belgium,2016-09-30,1.243805946291543
Belgium,2016-12-31,1.260353615801213
Belgium,2017-03-31,1.767069071816385
Belgium,2017-06-30,1.3958500153227194
Belgium,2017-09-30,1.1515576124174753
Belgium,2017-12-31,1.5848359124604139
Belgium,2018-03-31,1.3807053029636807
Belgium,2018-06-30,1.6661954391677725
Belgium,2018-09-30,2.1695867639598854
Belgium,2018-12-31,2.2917755453612854
Belgium,2019-03-31,2.2900763358778775
Belgium,2019-06-30,2.378258117723764
Belgium,2019-09-30,2.7384180575182215
Belgium,2019-12-31,2.3634264953545037
Belgium,2020-03-31,-0.7048092868988443
Belgium,2020-06-30,-12.054365949156033
Belgium,2020-09-30,-2.723048327137545
Belgium,2020-12-31,-3.6962067435669876
Belgium,2021-03-31,0.4327196811539258
Belgium,2021-06-30,14.460692945925512
Belgium,2021-09-30,4.680424190312404
Belgium,2021-12-31,6.146286218843877
Belgium,2022-03-31,5.248686647265588
Belgium,2022-06-30,5.008095583719507
Belgium,2022-09-30,3.776615648586734
Belgium,2022-12-31,3.0615658652585642
Belgium,2023-03-31,2.4732698332899483
Belgium,2023-06-30,1.265418970650778
Belgium,2023-09-30,0.5311898124126246
Belgium,2023-12-31,0.5649965345709385
Belgium,2024-03-31,0.8086135300404695
Belgium,2024-06-30,0.9739577864118498
Belgium,2024-09-30,1.201109254577415
Belgium,2024-12-31,1.0922383033665772
Belgium,2025-03-31,1.1054237023003566
Bulgaria,2002-03-31,5.2895696094937605
Bulgaria,2002-06-30,5.895970601091127
Bulgaria,2002-09-30,6.078230857727207
Bulgaria,2002-12-31,5.746274540723806
Bulgaria,2003-03-31,5.5873814292146
Bulgaria,2003-06-30,4.994420069405181
Bulgaria,2003-09-30,4.672531180333772
Bulgaria,2003-12-31,5.7292831685530565
Bulgaria,2004-03-31,5.519614185731947
Bulgaria,2004-06-30,6.549213744903892
Bulgaria,2004-09-30,7.511872211829029
Bulgaria,2004-12-31,6.826419937659556
Bulgaria,2005-03-31,7.765515703815162
Bulgaria,2005-06-30,7.1592555139522895
Bulgaria,2005-09-30,6.3284700843260655
Bulgaria,2005-12-31,6.619928440342737
Bulgaria,2006-03-31,6.0435226729075975
Bulgaria,2006-06-30,6.401673106596784
Bulgaria,2006-09-30,7.261008585311823
Bulgaria,2006-12-31,7.237941923100744
Bulgaria,2007-03-31,7.097655249777479
Bulgaria,2007-06-30,7.326485851600606
Bulgaria,2007-09-30,6.42090932563435
Bulgaria,2007-12-31,6.967667436489622
Bulgaria,2008-03-31,7.210191953002254
Bulgaria,2008-06-30,6.381909547738696
Bulgaria,2008-09-30,6.23752439979266
Bulgaria,2008-12-31,4.481076062784717
Bulgaria,2009-03-31,-1.6237110665094923
Bulgaria,2009-06-30,-2.769117724242909
Bulgaria,2009-09-30,-3.048799476814801
Bulgaria,2009-12-31,-6.36462261714108
Bulgaria,2010-03-31,-0.817159265096401
Bulgaria,2010-06-30,0.8226543016615073
Bulgaria,2010-09-30,0.734506831127657
Bulgaria,2010-12-31,4.894896551724148
Bulgaria,2011-03-31,3.4784122941631024
Bulgaria,2011-06-30,2.8247438135112324
Bulgaria,2011-09-30,2.1523777130588284
Bulgaria,2011-12-31,0.9835789650855631
Bulgaria,2012-03-31,1.6670698486489943
Bulgaria,2012-06-30,0.392597915169679
Bulgaria,2012-09-30,0.07179497851352856
Bulgaria,2012-12-31,-0.13229717904912341
Bulgaria,2013-03-31,-1.0872938693592071
Bulgaria,2013-06-30,-1.0144807269407807
Bulgaria,2013-09-30,-0.3597571119614118
Bulgaria,2013-12-31,0.12830007614557104
Bulgaria,2014-03-31,0.3263222850927061
Bulgaria,2014-06-30,1.1705405235470367
Bulgaria,2014-09-30,1.1301262652613886
Bulgaria,2014-12-31,1.874114509542446
Bulgaria,2015-03-31,2.974260604860146
Bulgaria,2015-06-30,3.033881275700967
Bulgaria,2015-09-30,3.767296441137935
Bulgaria,2015-12-31,3.4737348017711334
Bulgaria,2016-03-31,3.2487648821576176
Bulgaria,2016-06-30,3.303442174682325
Bulgaria,2016-09-30,2.6659639632472976
Bulgaria,2016-12-31,3.008261849231131
Bulgaria,2017-03-31,2.812178261509035
Bulgaria,2017-06-30,2.7355534362288214
Bulgaria,2017-09-30,2.9415468061407157
Bulgaria,2017-12-31,2.524176836288272
Bulgaria,2018-03-31,2.7018778671092036
Bulgaria,2018-06-30,2.536729532343762
Bulgaria,2018-09-30,2.4115090043469234
Bulgaria,2018-12-31,2.201884656054953
Bulgaria,2019-03-31,5.2253774863956215
Bulgaria,2019-06-30,4.41582676656167
Bulgaria,2019-09-30,2.9840599016950797
Bulgaria,2019-12-31,2.8613023732786402
Bulgaria,2020-03-31,-0.7360144025839954
Bulgaria,2020-06-30,-6.116237713112794
Bulgaria,2020-09-30,-2.3614320251933663
Bulgaria,2020-12-31,-3.054094230957527
Bulgaria,2021-03-31,2.096391326380931
Bulgaria,2021-06-30,9.566126995495416
Bulgaria,2021-09-30,8.162929663943853
Bulgaria,2021-12-31,9.833807731154165
Bulgaria,2022-03-31,5.196060503147937
Bulgaria,2022-06-30,4.706489485227716
Bulgaria,2022-09-30,3.511572900827842
Bulgaria,2022-12-31,3.097308142451083
Bulgaria,2023-03-31,2.4204496539849574
Bulgaria,2023-06-30,2.039642836606781
Bulgaria,2023-09-30,1.7937439304046787
Bulgaria,2023-12-31,1.5552402189336956
Bulgaria,2024-03-31,2.0383421699211146
Bulgaria,2024-06-30,2.399774593463211
Bulgaria,2024-09-30,2.800336713833329
Bulgaria,2024-12-31,3.3550777288950284
Bulgaria,2025-03-31,3.147722772277217
Switzerland,2002-03-31,0.13170637226418425
Switzerland,2002-06-30,-0.034715525554485094
Switzerland,2002-09-30,-0.14008842278430134
Switzerland,2002-12-31,-0.1226391954868733
Switzerland,2003-03-31,-0.661534295330557
Switzerland,2003-06-30,-1.1807377681741116
Switzerland,2003-09-30,-0.07464703535436934
Switzerland,2003-12-31,1.500620411539666
Switzerland,2004-03-31,2.5430329464911416
Switzerland,2004-06-30,3.674345958609937
Switzerland,2004-09-30,2.474208214731899
Switzerland,2004-12-31,1.570120592392632
Switzerland,2005-03-31,1.8507969060549634
Switzerland,2005-06-30,2.070229620981001
Switzerland,2005-09-30,3.3420477112189317
Switzerland,2005-12-31,4.169905468769586
Switzerland,2006-03-31,4.5143247778261175
Switzerland,2006-06-30,4.249587956015843
Switzerland,2006-09-30,3.7751912528429354
Switzerland,2006-12-31,4.033073367995388
Switzerland,2007-03-31,3.332263013307646
Switzerland,2007-06-30,4.144790400792853
Switzerland,2007-09-30,4.349252856724295
Switzerland,2007-12-31,3.851270838394716
Switzerland,2008-03-31,4.244495851028329
Switzerland,2008-06-30,3.7600543786110885
Switzerland,2008-09-30,3.4109798283840087
Switzerland,2008-12-31,-0.573701096158985
Switzerland,2009-03-31,-3.199487728672834
Switzerland,2009-06-30,-3.729705532323746
Switzerland,2009-09-30,-2.9205087267711427
Switzerland,2009-12-31,0.7047382160823679
Switzerland,2010-03-31,3.5059706429133586
Switzerland,2010-06-30,3.6417043766232338
Switzerland,2010-09-30,2.713013514722995
Switzerland,2010-12-31,2.9994882178856708
Switzerland,2011-03-31,2.547574184875434
Switzerland,2011-06-30,2.465420642563254
Switzerland,2011-09-30,1.6915552941432654
Switzerland,2011-12-31,0.9073429972563662
Switzerland,2012-03-31,0.8811046043088133
Switzerland,2012-06-30,0.5606758012324242
Switzerland,2012-09-30,1.749105631841652
Switzerland,2012-12-31,1.6174613029608764
Switzerland,2013-03-31,1.5167492144644967
Switzerland,2013-06-30,1.9827531275886212
Switzerland,2013-09-30,1.7990420548449793
Switzerland,2013-12-31,2.12579928156833
Switzerland,2014-03-31,2.1886705347868407
Switzerland,2014-06-30,2.2826437846900527
Switzerland,2014-09-30,2.141586697551312
Switzerland,2014-12-31,2.5436578749213457
Switzerland,2015-03-31,1.8245289799271092
Switzerland,2015-06-30,1.5607660276315771
Switzerland,2015-09-30,1.5429005315110045
Switzerland,2015-12-31,1.3710480520656265
Switzerland,2016-03-31,1.989472835074424
Switzerland,2016-06-30,2.117208332497933
Switzerland,2016-09-30,2.3071017657204873
Switzerland,2016-12-31,1.9667381122489447
Switzerland,2017-03-31,1.6204458945078937
Switzerland,2017-06-30,1.2005968625449004
Switzerland,2017-09-30,0.9891534211064812
Switzerland,2017-12-31,1.89474298838046
Switzerland,2018-03-31,2.876906911581556
Switzerland,2018-06-30,3.7511276663853677
Switzerland,2018-09-30,2.8640907862739873
Switzerland,2018-12-31,1.964567117138638
Switzerland,2019-03-31,1.0393319526011746
Switzerland,2019-06-30,0.5478888514903302
Switzerland,2019-09-30,1.3386993883447662
Switzerland,2019-12-31,1.7337629493640039
Switzerland,2020-03-31,0.12635716959938925
Switzerland,2020-06-30,-7.0140038310613555
Switzerland,2020-09-30,-1.0442220638197441
Switzerland,2020-12-31,-1.2236104333735343
Switzerland,2021-03-31,0.7394250993222773
Switzerland,2021-06-30,10.399103991039915
Switzerland,2021-09-30,5.710276439496709
Switzerland,2021-12-31,5.757615301442898
Switzerland,2022-03-31,5.384815247851815
Switzerland,2022-06-30,3.924889943658405
Switzerland,2022-09-30,1.8106354923494994
Switzerland,2022-12-31,1.5000749156097726
Switzerland,2023-03-31,1.6289656508378103
Switzerland,2023-06-30,0.4358020064324286
Switzerland,2023-09-30,0.33552088313268946
Switzerland,2023-12-31,0.5435773642576303
Switzerland,2024-03-31,0.6229476949202617
Switzerland,2024-06-30,1.3815726670774353
Switzerland,2024-09-30,1.7127114899810225
Switzerland,2024-12-31,1.701370596516072
Switzerland,2025-03-31,1.911519054917421
Cyprus,2002-03-31,4.52735249124494
Cyprus,2002-06-30,5.221485394577452
Cyprus,2002-09-30,1.4991395399568619
Cyprus,2002-12-31,3.7138611349385675
Cyprus,2003-03-31,3.3612327342219084
Cyprus,2003-06-30,1.108552709663635
Cyprus,2003-09-30,3.6596577951307996
Cyprus,2003-12-31,2.3915195992777694
Cyprus,2004-03-31,4.446680786828483
Cyprus,2004-06-30,5.722636991125518
Cyprus,2004-09-30,4.971433837080719
Cyprus,2004-12-31,4.97167171039159
Cyprus,2005-03-31,5.230962277468421
Cyprus,2005-06-30,4.8765863895273265
Cyprus,2005-09-30,4.897291840407325
Cyprus,2005-12-31,4.420817618242512
Cyprus,2006-03-31,4.328939803675236
Cyprus,2006-06-30,5.259647451167226
Cyprus,2006-09-30,4.536848161514717
Cyprus,2006-12-31,4.728740905269513
Cyprus,2007-03-31,5.389215446158868
Cyprus,2007-06-30,4.334007221669034
Cyprus,2007-09-30,4.880318616659318
Cyprus,2007-12-31,5.782781483206634
Cyprus,2008-03-31,4.644001820417731
Cyprus,2008-06-30,5.064975128215021
Cyprus,2008-09-30,3.7496779856691864
Cyprus,2008-12-31,1.206693024040173
Cyprus,2009-03-31,-1.3657940760069986
Cyprus,2009-06-30,-2.8159580129557993
Cyprus,2009-09-30,-2.7588997507793867
Cyprus,2009-12-31,-1.1099179827078642
Cyprus,2010-03-31,1.2833863386901623
Cyprus,2010-06-30,2.2102212109481822
Cyprus,2010-09-30,3.072660040287878
Cyprus,2010-12-31,2.569575107416666
Cyprus,2011-03-31,1.6320708403960715
Cyprus,2011-06-30,1.6359068152007161
Cyprus,2011-09-30,-0.816603662788562
Cyprus,2011-12-31,-0.7556675062972307
Cyprus,2012-03-31,-1.8018100124859937
Cyprus,2012-06-30,-3.57723872797171
Cyprus,2012-09-30,-3.018557235101482
Cyprus,2012-12-31,-5.408114470683445
Cyprus,2013-03-31,-6.89584764167579
Cyprus,2013-06-30,-7.641408952522788
Cyprus,2013-09-30,-6.723899461057847
Cyprus,2013-12-31,-5.03193568144037
Cyprus,2014-03-31,-3.595637784600658
Cyprus,2014-06-30,-1.3624395321780725
Cyprus,2014-09-30,-1.2742110322541023
Cyprus,2014-12-31,-0.8302025858097695
Cyprus,2015-03-31,1.246006059415361
Cyprus,2015-06-30,2.6259428252164874
Cyprus,2015-09-30,3.936192251916304
Cyprus,2015-12-31,5.864197530864201
Cyprus,2016-03-31,6.840696938129365
Cyprus,2016-06-30,6.341428989101616
Cyprus,2016-09-30,6.501893561889571
Cyprus,2016-12-31,6.610957808828255
Cyprus,2017-03-31,6.180935265552723
Cyprus,2017-06-30,5.727206363351933
Cyprus,2017-09-30,5.920609372660568
Cyprus,2017-12-31,5.196776937358805
Cyprus,2018-03-31,6.209150326797386
Cyprus,2018-06-30,6.63199426111909
Cyprus,2018-09-30,5.603802422454085
Cyprus,2018-12-31,6.644989088759257
Cyprus,2019-03-31,5.663064208518764
Cyprus,2019-06-30,6.130377745635585
Cyprus,2019-09-30,6.501079190857828
Cyprus,2019-12-31,5.224927035267646
Cyprus,2020-03-31,2.940091130791922
Cyprus,2020-06-30,-10.324390282553919
Cyprus,2020-09-30,-4.951887200031424
Cyprus,2020-12-31,-0.515220305103381
Cyprus,2021-03-31,3.418770115569547
Cyprus,2021-06-30,18.77341485827384
Cyprus,2021-09-30,13.942859976363842
Cyprus,2021-12-31,10.430197965827137
Cyprus,2022-03-31,9.16975615637341
Cyprus,2022-06-30,8.406299517195738
Cyprus,2022-09-30,6.808489033306242
Cyprus,2022-12-31,4.613572733235083
Cyprus,2023-03-31,2.776838283509453
Cyprus,2023-06-30,2.892474077530638
Cyprus,2023-09-30,2.5390638263196097
Cyprus,2023-12-31,2.8447967857841094
Cyprus,2024-03-31,3.747481531228991
Cyprus,2024-06-30,3.380063759687335
Cyprus,2024-09-30,3.764288268718796
Cyprus,2024-12-31,2.914244138410216
Cyprus,2025-03-31,2.999741066804784
Czechia,2002-03-31,1.1564674653849139
Czechia,2002-06-30,1.5377339562612669
Czechia,2002-09-30,1.679700879095769
Czechia,2002-12-31,1.4202894442160607
Czechia,2003-03-31,2.669465681337835
Czechia,2003-06-30,3.0853481249382586
Czechia,2003-09-30,3.586015242319207
Czechia,2003-12-31,3.847605204679172
Czechia,2004-03-31,3.853114681624148
Czechia,2004-06-30,4.208825663704685
Czechia,2004-09-30,4.610861199934946
Czechia,2004-12-31,5.679371231696817
Czechia,2005-03-31,6.31352099185869
Czechia,2005-06-30,6.465556884024637
Czechia,2005-09-30,6.4799823850169025
Czechia,2005-12-31,6.477000662217924
Czechia,2006-03-31,6.649315548437129
Czechia,2006-06-30,7.1675387501234145
Czechia,2006-09-30,6.892105583262387
Czechia,2006-12-31,6.414304509030022
Czechia,2007-03-31,6.335648582691955
Czechia,2007-06-30,5.102487333026251
Czechia,2007-09-30,5.235786790477492
Czechia,2007-12-31,5.264518449417244
Czechia,2008-03-31,3.9577632624238523
Czechia,2008-06-30,3.9026634966199625
Czechia,2008-09-30,2.8017777393297694
Czechia,2008-12-31,-0.6950895288125758
Czechia,2009-03-31,-4.458760971778508
Czechia,2009-06-30,-5.545537945651835
Czechia,2009-09-30,-5.381411200403918
Czechia,2009-12-31,-3.296561512160512
Czechia,2010-03-31,0.7020818058610656
Czechia,2010-06-30,2.6313439167615638
Czechia,2010-09-30,3.24172892209178
Czechia,2010-12-31,3.730264620858348
Czechia,2011-03-31,3.0501930501930508
Czechia,2011-06-30,2.1809835637597974
Czechia,2011-09-30,1.129560236033944
Czechia,2011-12-31,0.7503081622809438
Czechia,2012-03-31,0.47101643205051946
Czechia,2012-06-30,-0.7962868335888329
Czechia,2012-09-30,-1.137174313489564
Czechia,2012-12-31,-1.354327357838192
Czechia,2013-03-31,-1.5854243247562683
Czechia,2013-06-30,-0.5183070781645704
Czechia,2013-09-30,0.3575698176609299
Czechia,2013-12-31,1.6360734237829355
Czechia,2014-03-31,1.6499399136055137
Czechia,2014-06-30,2.1163907016881645
Czechia,2014-09-30,2.710853070905017
