country,time,gdp_pct_change_yoy,u_pct_change,hicp_pct_change,LCI_pct_change
Lithuania,2002-12-31,6.3246876697447,-26.690391459074736,-0.8951406649616356,9.1
Lithuania,2003-03-31,10.892576773082574,-16.867469879518072,-1.050390347764385,5.4
Lithuania,2003-06-30,9.648545478478333,3.3653846153846256,-0.32880629020729524,5.3
Lithuania,2003-09-30,10.64184810782789,-5.238095238095242,-0.7969859440660976,8.1
Lithuania,2003-12-31,10.935853635173531,-8.252427184466015,-1.304659498207883,9.7
Lithuania,2004-03-31,6.592068204308443,-13.526570048309184,-0.9180892267967256,5.0
Lithuania,2004-06-30,7.2328931572628985,-19.999999999999996,1.0183591508892809,6.5
Lithuania,2004-09-30,5.418978871692759,-14.572864321608037,3.096698802220277,9.8
Lithuania,2004-12-31,6.0657955330416735,-14.28571428571429,2.847181871005211,5.7
Lithuania,2005-03-31,7.942583732057407,-17.87709497206704,3.257564789344136,13.6
Lithuania,2005-06-30,6.785614329694933,-21.51162790697675,2.001987789294324,5.7
Lithuania,2005-09-30,8.976638239951097,-32.35294117647059,2.5361292150751114,2.2
Lithuania,2005-12-31,8.995563274222217,-34.5679012345679,2.9943502824858914,12.2
Lithuania,2006-03-31,6.266539642214464,-36.05442176870748,3.0286034772854853,14.0
Lithuania,2006-06-30,8.174658297186443,-35.55555555555555,3.7026726057906467,15.1
Lithuania,2006-09-30,7.068479881724676,-26.086956521739136,3.261019759568873,16.2
Lithuania,2006-12-31,7.671816065626835,-29.24528301886793,4.552934722984081,23.8
Lithuania,2007-03-31,10.998356410000998,-28.723404255319153,4.749591725639624,20.2
Lithuania,2007-06-30,10.976776866512417,-25.287356321839084,4.979865771812064,19.7
Lithuania,2007-09-30,12.006142345280747,-25.882352941176467,7.145724608590909,19.4
Lithuania,2007-12-31,10.431696263411027,-17.333333333333336,8.197796432318993,20.0
Lithuania,2008-03-31,6.785574064726019,-7.462686567164178,11.433025854228918,22.9
Lithuania,2008-06-30,4.392629464675579,12.307692307692308,12.67101393683674,21.2
Lithuania,2008-09-30,0.22212066784990103,71.42857142857142,11.25265392781316,21.2
Lithuania,2008-12-31,-2.3094881646583465,122.5806451612903,8.461631712934903,17.2
Lithuania,2009-03-31,-13.952560035296335,187.0967741935484,7.368543779876413,9.2
Lithuania,2009-06-30,-15.336916513300991,194.52054794520546,3.8810712664548275,1.1
Lithuania,2009-09-30,-14.096201565184197,116.66666666666666,2.312528064660979,-6.1
Lithuania,2009-12-31,-14.619613558668132,82.6086956521739,1.1735777355538213,-10.8
Lithuania,2010-03-31,-2.04731907412834,51.12359550561798,-0.35834509718752905,-10.5
Lithuania,2010-06-30,-0.323596615821653,29.302325581395337,0.9176316364430726,-7.9
Lithuania,2010-09-30,0.09875445938105631,17.0940170940171,1.7774851876234399,-5.2
Lithuania,2010-12-31,3.445419286817031,4.761904761904767,3.6235086168802555,1.4
Lithuania,2011-03-31,5.751853929083306,-8.550185873605953,3.7380122057541376,2.9
Lithuania,2011-06-30,7.17569359255541,-16.90647482014388,4.817059969690418,2.8
Lithuania,2011-09-30,6.4275055802883285,-20.8029197080292,4.667960327727472,2.2
Lithuania,2011-12-31,6.021888953601251,-25.37878787878788,3.475479744136467,2.6
Lithuania,2012-03-31,4.511490866234524,-15.85365853658537,3.708372728227749,2.8
Lithuania,2012-06-30,2.8198487756376345,-15.151515151515149,2.633481359082923,-0.1
Lithuania,2012-09-30,5.406658092026739,-11.520737327188934,3.337109898032753,2.0
Lithuania,2012-12-31,4.766591515123753,-4.5685279187817285,2.915722233669893,4.4
Lithuania,2013-03-31,3.8465008232030584,-16.90821256038647,1.641004862236639,7.8
Lithuania,2013-06-30,4.6877986799050975,-13.265306122448983,1.3382974441537465,9.3
Lithuania,2013-09-30,3.7782932272142578,-11.458333333333337,0.5083225356324217,7.9
Lithuania,2013-12-31,4.011185877829226,-9.042553191489366,0.4504955450996162,5.8
Lithuania,2014-03-31,4.6248737634245085,-6.395348837209303,0.3787123779150914,2.4
Lithuania,2014-06-30,4.362956757105119,-4.705882352941182,0.27802601529143267,7.9
Lithuania,2014-09-30,3.3568492860472032,-13.529411764705879,0.00991669972232323,8.6
Lithuania,2014-12-31,2.766341791295579,-12.28070175438597,-0.10962726729121242,12.5
Lithuania,2015-03-31,2.440112923983895,-17.391304347826086,-1.0822081016679919,10.4
Lithuania,2015-06-30,2.5966407311349915,-16.049382716049386,-0.2178433508268185,8.2
Lithuania,2015-09-30,3.2570485687639206,-9.523809523809524,-0.8329201784828877,9.8
Lithuania,2015-12-31,3.079202861522745,-16.000000000000004,-0.24942631946522908,3.9
Lithuania,2016-03-31,2.070942968013867,-10.526315789473683,0.7828967178560742,3.7
Lithuania,2016-06-30,2.0925496804999666,-11.764705882352944,0.35724918130395356,6.1
Lithuania,2016-09-30,2.4565512997389627,-15.037593984962406,0.619938006199372,7.0
Lithuania,2016-12-31,3.8170587827052405,-11.111111111111116,1.9603920784156736,12.5
Lithuania,2017-03-31,5.167604697100536,-7.563025210084029,3.1570560701125405,11.4
Lithuania,2017-06-30,4.928615644620882,-15.833333333333332,3.4905567091861878,9.7
Lithuania,2017-09-30,4.3583980780036,-15.92920353982301,4.620888403060719,12.1
Lithuania,2017-12-31,4.380544918014007,-12.5,3.806160486560728,9.6
Lithuania,2018-03-31,4.489896082077238,-12.727272727272732,2.4811739718092474,11.7
Lithuania,2018-06-30,5.290807105600748,-11.881188118811881,2.5511179055990763,12.5
Lithuania,2018-09-30,4.5764678579717,-6.315789473684208,2.4411094224924046,10.6
Lithuania,2018-12-31,4.968892955169246,-11.22448979591837,1.7577017577017795,8.6
Lithuania,2019-03-31,4.851588893104264,-6.25,2.5718323127649434,0.6
Lithuania,2019-06-30,4.85418760394527,0.0,2.3665331221466523,-1.2
Lithuania,2019-09-30,4.775642448182493,5.617977528089879,2.012053778395928,-3.3
Lithuania,2019-12-31,4.415545929173459,14.942528735632177,2.7303120356612087,-1.5
Lithuania,2020-03-31,2.7300843405670294,27.777777777777768,1.6623806024981702,11.3
Lithuania,2020-06-30,-4.2070620965758305,46.06741573033708,0.8555565668517229,11.1
Lithuania,2020-09-30,1.382640742152752,44.6808510638298,0.5817124159243736,7.8
Lithuania,2020-12-31,0.3222117415294212,28.000000000000004,-0.07231965286566,3.6
Lithuania,2021-03-31,3.00135853613539,-5.21739130434783,1.5719577197578882,6.8
Lithuania,2021-06-30,10.092352373447145,-15.384615384615385,3.546611316668158,7.1
Lithuania,2021-09-30,5.7710145654190415,-29.411764705882348,6.379902403759274,9.5
Lithuania,2021-12-31,6.774668630338709,-25.78125,10.702008322779077,15.2
Lithuania,2022-03-31,5.533889680439663,-20.18348623853211,15.565240594147479,19.0
Lithuania,2022-06-30,2.6203402099167716,-21.818181818181813,20.54209517169252,19.6
Lithuania,2022-09-30,1.7657794316323416,-3.125,22.519537886510356,18.8
Lithuania,2022-12-31,0.2672900837716874,0.0,19.980387349840644,19.8
Lithuania,2023-03-31,-1.4928021477835673,21.839080459770123,15.215885476795176,13.7
Lithuania,2023-06-30,1.6411558627824396,11.627906976744185,8.21343359120814,12.4
Lithuania,2023-09-30,0.9122104217129445,21.505376344086024,4.1184219649171405,22.2
Lithuania,2023-12-31,0.6761587962819116,16.842105263157904,1.600599373382372,21.0
Lithuania,2024-03-31,2.7943330174567516,8.490566037735858,0.38076152304611366,10.6
Lithuania,2024-06-30,1.625452049935605,18.75,1.0088862163426304,12.9
