country,time,LCI_pct_change
Hungary,2002-06-30,15.7
Hungary,2002-03-31,17.7
Hungary,2001-12-31,17.7
Hungary,2001-09-30,15.0
Hungary,2001-06-30,16.3
Hungary,2003-03-31,14.0
Hungary,2005-09-30,7.2
Hungary,2005-12-31,8.7
Hungary,2006-03-31,4.5
Hungary,2010-06-30,-4.2
Hungary,2010-03-31,-0.2
Hungary,2009-12-31,-4.5
Hungary,2009-09-30,-1.6
Hungary,2009-06-30,2.3
Hungary,2009-03-31,1.3
Hungary,2008-12-31,7.3
Hungary,2008-03-31,7.5
Hungary,2007-12-31,9.0
Hungary,2007-06-30,9.6
Hungary,2007-03-31,10.0
Hungary,2006-12-31,10.6
Hungary,2006-06-30,9.4
Hungary,2010-12-31,-2.4
Hungary,2003-03-31,8.4
Hungary,2003-06-30,8.1
Hungary,2003-09-30,8.4
Hungary,2018-03-31,10.6
Hungary,2017-12-31,12.5
Hungary,2017-09-30,9.5
Hungary,2017-03-31,6.8
Hungary,2016-12-31,1.9
Hungary,2016-09-30,1.8
Hungary,2018-06-30,7.7
Hungary,2016-06-30,2.4
Hungary,2015-12-31,5.2
Hungary,2015-09-30,6.7
Hungary,2015-06-30,4.4
Hungary,2015-03-31,3.4
Hungary,2014-12-31,4.1
Hungary,2016-03-31,3.3
Hungary,2018-09-30,9.1
Hungary,2018-12-31,7.2
Hungary,2019-03-31,12.8
Hungary,2023-06-30,13.6
Hungary,2023-09-30,13.7
Hungary,2023-12-31,17.6
Hungary,2024-03-31,15.3
Hungary,2024-09-30,15.4
Hungary,2025-03-31,12.3
Hungary,2008-03-31,2.6
Hungary,2008-06-30,1.8
Hungary,2008-09-30,-1.0
Hungary,2008-12-31,-0.9
Hungary,2019-12-31,15.3
Hungary,2019-09-30,15.0
Hungary,2019-06-30,13.0
Hungary,2014-03-31,-2.0
Hungary,2013-12-31,7.5
Hungary,2013-09-30,7.5
Hungary,2013-06-30,6.3
Hungary,2007-12-31,11.3
Hungary,2007-06-30,19.3
Hungary,2007-03-31,19.7
Hungary,2006-12-31,12.8
Hungary,2006-09-30,12.7
Hungary,2006-06-30,8.7
Hungary,2006-03-31,6.0
Hungary,2005-12-31,7.9
Hungary,2005-06-30,5.7
Hungary,2005-03-31,6.9
Hungary,2004-12-31,8.0
Hungary,2004-09-30,7.2
Hungary,2004-06-30,7.1
Hungary,2004-03-31,7.8
Hungary,2008-03-31,4.7
Hungary,2005-06-30,6.1
Hungary,2008-06-30,6.1
Hungary,2008-12-31,9.4
Hungary,2013-03-31,7.0
Hungary,2012-12-31,1.7
Hungary,2012-09-30,2.9
Hungary,2012-06-30,4.9
Hungary,2012-03-31,5.6
Hungary,2011-12-31,4.5
Hungary,2011-09-30,3.4
Hungary,2011-06-30,2.2
Hungary,2011-03-31,0.6
Hungary,2010-09-30,-2.5
Hungary,2010-06-30,-4.7
Hungary,2009-12-31,-0.1
Hungary,2009-09-30,3.8
Hungary,2009-03-31,9.2
Hungary,2008-09-30,5.3
Hungary,2001-03-31,15.0
Hungary,2005-03-31,20.6
Hungary,2004-09-30,3.2
Hungary,2014-09-30,6.0
Hungary,2014-06-30,7.2
Hungary,2014-03-31,6.9
Hungary,2013-12-31,-4.1
Hungary,2013-09-30,-2.6
Hungary,2013-06-30,-2.3
Hungary,2013-03-31,-0.7
Hungary,2014-12-31,6.8
Hungary,2012-12-31,10.2
Hungary,2012-06-30,9.9
Hungary,2012-03-31,1.9
Hungary,2011-12-31,4.9
Hungary,2011-09-30,-0.7
Hungary,2011-06-30,0.5
Hungary,2011-03-31,3.2
Hungary,2010-12-31,-0.5
Hungary,2012-09-30,9.6
Hungary,2015-06-30,4.6
Hungary,2015-09-30,5.7
Hungary,2019-12-31,8.0
Hungary,2019-09-30,8.6
Hungary,2019-06-30,9.7
Hungary,2019-03-31,10.8
Hungary,2018-09-30,7.0
Hungary,2018-03-31,6.9
Hungary,2017-12-31,9.5
Hungary,2017-09-30,7.6
Hungary,2017-06-30,8.6
Hungary,2016-12-31,5.5
Hungary,2016-06-30,4.9
Hungary,2016-03-31,5.9
Hungary,2015-12-31,5.3
Hungary,2010-09-30,3.7
Hungary,2020-03-31,7.7
Hungary,2009-12-31,-2.9
Hungary,2004-06-30,7.4
Hungary,2004-03-31,6.1
Hungary,2003-09-30,11.6
Hungary,2003-06-30,15.0
Hungary,2003-03-31,16.2
Hungary,2002-12-31,10.7
Hungary,2004-09-30,10.1
Hungary,2002-03-31,11.9
Hungary,2001-12-31,18.1
Hungary,2001-09-30,19.7
Hungary,2001-06-30,21.8
Hungary,2024-12-31,13.5
Hungary,2002-06-30,9.9
Hungary,2004-12-31,10.4
Hungary,2005-03-31,11.2
Hungary,2005-06-30,7.2
Hungary,2009-09-30,0.4
Hungary,2009-06-30,7.2
Hungary,2009-03-31,9.1
Hungary,2008-12-31,18.3
Hungary,2008-09-30,16.3
Hungary,2008-06-30,15.6
Hungary,2008-03-31,19.0
Hungary,2007-12-31,16.9
Hungary,2007-09-30,16.8
Hungary,2007-06-30,20.0
Hungary,2007-03-31,15.5
Hungary,2006-12-31,12.3
Hungary,2006-09-30,11.9
Hungary,2006-06-30,6.5
Hungary,2006-03-31,4.0
Hungary,2005-12-31,3.5
Hungary,2005-09-30,4.7
Hungary,2010-03-31,0.0
Hungary,2001-03-31,21.2
Hungary,2020-06-30,11.1
Hungary,2020-12-31,11.9
Hungary,2019-12-31,4.5
Hungary,2019-09-30,6.5
Hungary,2019-06-30,9.2
Hungary,2019-03-31,8.1
Hungary,2020-03-31,6.4
Hungary,2017-09-30,11.1
Hungary,2017-06-30,13.3
Hungary,2017-03-31,8.9
Hungary,2016-09-30,7.7
Hungary,2016-06-30,5.5
Hungary,2016-03-31,7.7
Hungary,2017-12-31,13.6
Hungary,2020-06-30,9.9
Hungary,2020-09-30,3.0
Hungary,2020-12-31,4.4
Hungary,2025-03-31,10.3
Hungary,2024-12-31,10.3
Hungary,2024-09-30,11.1
Hungary,2024-06-30,11.5
Hungary,2024-03-31,10.9
Hungary,2023-12-31,14.3
Hungary,2023-09-30,16.3
Hungary,2023-06-30,18.8
Hungary,2023-03-31,17.5
Hungary,2022-12-31,14.8
Hungary,2022-06-30,10.7
Hungary,2022-03-31,9.6
Hungary,2021-12-31,8.4
Hungary,2021-06-30,-0.8
Hungary,2015-12-31,8.6
Hungary,2020-09-30,8.9
Hungary,2025-03-31,10.6
Hungary,2024-09-30,11.7
Hungary,2024-09-30,13.3
Hungary,2024-06-30,12.4
Hungary,2024-03-31,11.0
Hungary,2023-12-31,13.8
Hungary,2023-09-30,12.6
Hungary,2023-06-30,14.7
Hungary,2025-03-31,11.3
Hungary,2023-03-31,16.1
Hungary,2022-09-30,14.8
Hungary,2022-06-30,13.7
Hungary,2022-03-31,16.2
Hungary,2021-09-30,9.4
Hungary,2021-06-30,5.7
Hungary,2022-12-31,14.7
Hungary,2004-12-31,1.2
Hungary,2004-09-30,4.7
Hungary,2004-06-30,6.1
Hungary,2024-06-30,15.6
Hungary,2023-09-30,13.8
Hungary,2001-03-31,10.8
Hungary,2001-06-30,16.6
Hungary,2001-09-30,13.3
Hungary,2001-12-31,16.3
Hungary,2002-03-31,22.3
Hungary,2002-06-30,21.7
Hungary,2002-09-30,32.6
Hungary,2002-12-31,37.4
Hungary,2003-03-31,32.1
Hungary,2003-06-30,28.8
Hungary,2003-09-30,19.1
Hungary,2003-12-31,11.2
Hungary,2004-03-31,7.6
Hungary,2001-03-31,18.1
Hungary,2001-06-30,17.5
Hungary,2021-12-31,9.8
Hungary,2021-09-30,7.8
Hungary,2021-06-30,4.8
Hungary,2021-03-31,6.3
Hungary,2020-12-31,7.9
Hungary,2020-09-30,9.2
Hungary,2020-06-30,13.5
Hungary,2022-03-31,12.2
Hungary,2020-03-31,12.2
Hungary,2007-09-30,10.1
Hungary,2007-12-31,9.2
Hungary,2008-06-30,8.4
Hungary,2008-09-30,8.1
Hungary,2008-12-31,5.3
Hungary,2009-03-31,5.2
Hungary,2022-09-30,17.3
Hungary,2022-12-31,15.6
Hungary,2005-06-30,4.1
Hungary,2005-09-30,5.5
Hungary,2005-12-31,1.6
Hungary,2006-03-31,1.6
Hungary,2006-06-30,4.2
Hungary,2006-09-30,4.6
Hungary,2006-12-31,8.7
Hungary,2007-03-31,8.7
Hungary,2025-03-31,12.5
Hungary,2024-09-30,15.6
Hungary,2024-06-30,13.4
Hungary,2024-03-31,16.9
Hungary,2023-12-31,16.8
Hungary,2023-09-30,13.2
Hungary,2023-06-30,18.0
Hungary,2005-03-31,8.0
Hungary,2024-09-30,13.4
Hungary,2011-12-31,10.2
Hungary,2012-03-31,2.3
Hungary,2001-03-31,11.3
Hungary,2001-06-30,20.8
Hungary,2001-09-30,16.5
Hungary,2001-12-31,27.8
Hungary,2002-03-31,29.9
Hungary,2011-09-30,5.8
Hungary,2002-06-30,24.0
Hungary,2002-12-31,30.4
Hungary,2003-03-31,24.0
Hungary,2003-06-30,21.0
Hungary,2003-09-30,17.8
Hungary,2003-12-31,7.7
Hungary,2004-06-30,5.9
Hungary,2002-09-30,28.6
Hungary,2011-06-30,5.2
Hungary,2011-03-31,5.8
Hungary,2010-12-31,-5.2
Hungary,2024-06-30,12.9
Hungary,2024-03-31,14.2
Hungary,2023-12-31,16.1
Hungary,2023-06-30,16.9
Hungary,2023-03-31,9.5
Hungary,2022-06-30,13.0
Hungary,2022-03-31,18.6
Hungary,2021-12-31,10.6
Hungary,2021-09-30,9.7
Hungary,2009-09-30,-2.2
Hungary,2009-12-31,-1.3
Hungary,2010-03-31,-3.0
Hungary,2010-06-30,-5.2
Hungary,2024-12-31,11.5
Hungary,2004-12-31,7.2
Hungary,2004-09-30,5.2
Hungary,2004-06-30,9.7
Hungary,2004-03-31,14.6
Hungary,2004-06-30,15.8
Hungary,2004-09-30,14.5
Hungary,2004-12-31,13.0
Hungary,2005-03-31,10.7
Hungary,2005-06-30,8.4
Hungary,2005-09-30,8.6
Hungary,2003-12-31,11.3
Hungary,2005-12-31,9.6
Hungary,2006-06-30,9.3
Hungary,2006-09-30,9.1
Hungary,2007-03-31,12.8
Hungary,2007-06-30,10.7
Hungary,2007-09-30,10.7
Hungary,2007-12-31,9.3
Hungary,2003-09-30,11.7
Hungary,2003-06-30,11.7
Hungary,2003-03-31,11.0
Hungary,2001-09-30,19.3
Hungary,2001-12-31,17.2
Hungary,2002-03-31,19.3
Hungary,2002-06-30,14.6
Hungary,2003-03-31,5.7
Hungary,2003-06-30,5.0
Hungary,2003-09-30,8.0
Hungary,2001-06-30,15.6
Hungary,2002-03-31,13.0
Hungary,2002-06-30,11.7
Hungary,2002-09-30,11.4
Hungary,2002-12-31,12.6
Hungary,2008-03-31,6.4
Hungary,2008-06-30,9.5
Hungary,2008-09-30,8.8
Hungary,2008-12-31,11.1
Hungary,2014-09-30,3.7
Hungary,2014-12-31,1.8
Hungary,2015-06-30,2.6
Hungary,2015-09-30,1.3
Hungary,2015-12-31,1.9
Hungary,2016-03-31,2.0
Hungary,2016-09-30,2.9
Hungary,2016-12-31,5.1
Hungary,2017-03-31,3.5
Hungary,2017-06-30,8.2
Hungary,2017-09-30,5.9
Hungary,2017-12-31,5.7
Hungary,2003-12-31,7.1
Hungary,2004-03-31,7.2
Hungary,2014-03-31,1.9
Hungary,2004-12-31,-2.6
Hungary,2013-12-31,0.3
Hungary,2013-06-30,-0.3
Hungary,2009-03-31,9.4
Hungary,2009-06-30,6.1
Hungary,2009-09-30,5.1
Hungary,2009-12-31,3.9
Hungary,2010-03-31,4.6
Hungary,2010-06-30,2.1
Hungary,2010-12-31,0.7
Hungary,2011-03-31,2.2
Hungary,2011-06-30,5.5
Hungary,2011-12-31,4.2
Hungary,2012-06-30,2.6
Hungary,2012-09-30,4.2
Hungary,2012-12-31,4.5
Hungary,2013-03-31,1.0
Hungary,2013-09-30,0.0
Hungary,2015-06-30,-5.5
Hungary,2012-09-30,11.1
Hungary,2014-03-31,7.8
Hungary,2005-03-31,7.0
Hungary,2005-06-30,6.8
Hungary,2005-09-30,6.4
Hungary,2005-12-31,7.5
Hungary,2006-03-31,6.4
Hungary,2006-06-30,10.3
Hungary,2006-09-30,12.4
Hungary,2006-12-31,17.9
Hungary,2007-03-31,14.4
Hungary,2023-12-31,17.3
Hungary,2023-09-30,14.8
Hungary,2023-06-30,13.8
Hungary,2023-03-31,13.5
Hungary,2022-12-31,11.5
Hungary,2004-12-31,3.6
Hungary,2004-09-30,5.5
Hungary,2004-06-30,4.5
Hungary,2004-03-31,8.4
Hungary,2014-12-31,4.3
Hungary,2015-03-31,6.2
Hungary,2015-09-30,6.5
Hungary,2001-03-31,15.5
Hungary,2001-06-30,13.4
Hungary,2001-09-30,13.7
Hungary,2022-09-30,15.2
Hungary,2001-12-31,14.8
Hungary,2002-09-30,14.4
Hungary,2002-12-31,13.7
Hungary,2003-03-31,7.6
Hungary,2003-06-30,9.0
Hungary,2003-09-30,9.2
Hungary,2003-12-31,8.0
Hungary,2002-03-31,17.0
Hungary,2014-09-30,6.4
Hungary,2022-06-30,23.5
Hungary,2021-12-31,11.5
Hungary,2019-12-31,15.6
Hungary,2019-09-30,10.6
Hungary,2019-06-30,9.4
Hungary,2018-12-31,4.9
Hungary,2018-09-30,6.1
Hungary,2018-06-30,8.8
Hungary,2018-03-31,14.8
Hungary,2017-12-31,10.6
Hungary,2017-09-30,12.9
Hungary,2017-03-31,8.6
Hungary,2016-09-30,3.2
Hungary,2016-06-30,6.3
Hungary,2011-12-31,12.4
Hungary,2012-03-31,0.2
Hungary,2012-06-30,13.3
Hungary,2012-09-30,9.3
Hungary,2021-09-30,10.4
Hungary,2021-06-30,3.2
Hungary,2021-03-31,6.7
Hungary,2020-12-31,9.7
Hungary,2020-06-30,6.4
Hungary,2020-03-31,9.0
Hungary,2022-03-31,13.8
Hungary,2013-12-31,0.2
Hungary,2013-09-30,4.5
Hungary,2013-06-30,2.8
Hungary,2012-12-31,9.2
Hungary,2019-09-30,8.0
Hungary,2016-03-31,3.5
Hungary,2014-06-30,9.5
Hungary,2013-09-30,7.9
Hungary,2025-03-31,6.6
Hungary,2024-12-31,8.8
Hungary,2024-09-30,10.9
Hungary,2024-06-30,11.1
Hungary,2001-03-31,22.8
Hungary,2001-06-30,18.2
Hungary,2001-09-30,17.7
Hungary,2002-03-31,13.6
Hungary,2002-06-30,16.5
Hungary,2002-09-30,14.7
Hungary,2002-12-31,10.9
Hungary,2003-03-31,6.8
Hungary,2003-06-30,4.5
Hungary,2003-09-30,2.6
Hungary,2022-03-31,30.4
Hungary,2021-09-30,27.4
Hungary,2021-06-30,1.2
Hungary,2021-03-31,18.9
Hungary,2024-09-30,11.6
Hungary,2024-06-30,11.2
Hungary,2024-03-31,14.4
Hungary,2023-12-31,17.4
Hungary,2023-09-30,15.7
Hungary,2023-06-30,16.8
Hungary,2003-12-31,1.8
Hungary,2023-03-31,14.8
Hungary,2022-09-30,12.5
Hungary,2022-03-31,11.1
Hungary,2020-03-31,14.9
Hungary,2020-06-30,40.1
Hungary,2020-09-30,8.7
Hungary,2020-12-31,14.9
Hungary,2022-12-31,16.7
Hungary,2013-12-31,9.4
Hungary,2004-03-31,2.0
Hungary,2004-09-30,5.9
Hungary,2009-12-31,-6.1
Hungary,2010-03-31,-7.9
Hungary,2010-06-30,-7.5
Hungary,2010-09-30,-4.2
Hungary,2010-12-31,-3.0
Hungary,2011-03-31,2.7
Hungary,2011-06-30,2.3
Hungary,2011-09-30,2.2
Hungary,2011-12-31,2.8
Hungary,2012-03-31,7.3
Hungary,2012-06-30,8.1
Hungary,2012-09-30,9.2
Hungary,2012-12-31,8.7
Hungary,2013-03-31,5.9
Hungary,2013-06-30,6.1
Hungary,2009-09-30,-2.9
Hungary,2009-06-30,3.6
Hungary,2009-03-31,3.5
Hungary,2008-12-31,7.2
Hungary,2004-12-31,6.7
Hungary,2005-06-30,6.3
Hungary,2005-09-30,5.1
Hungary,2006-03-31,5.6
Hungary,2006-06-30,7.7
Hungary,2004-06-30,3.2
Hungary,2006-09-30,10.1
Hungary,2007-06-30,13.6
Hungary,2007-09-30,10.2
Hungary,2007-12-31,12.2
Hungary,2008-03-31,10.1
Hungary,2008-06-30,5.5
Hungary,2015-12-31,5.9
Hungary,2015-09-30,8.0
Hungary,2015-06-30,1.6
Hungary,2015-12-31,1.1
Hungary,2016-03-31,6.7
Hungary,2016-06-30,1.8
Hungary,2016-12-31,8.1
Hungary,2017-06-30,13.6
Hungary,2017-09-30,10.3
Hungary,2017-12-31,14.1
Hungary,2018-03-31,12.1
Hungary,2018-09-30,11.4
Hungary,2015-06-30,4.0
Hungary,2014-12-31,0.8
Hungary,2014-09-30,2.1
Hungary,2010-09-30,3.8
Hungary,2010-12-31,0.2
Hungary,2011-03-31,5.5
Hungary,2011-12-31,9.9
Hungary,2012-03-31,4.2
Hungary,2019-06-30,12.6
Hungary,2012-12-31,7.8
Hungary,2013-06-30,1.0
Hungary,2013-09-30,0.9
Hungary,2013-12-31,3.1
Hungary,2014-03-31,3.2
Hungary,2014-06-30,2.5
Hungary,2012-09-30,8.7
Hungary,2010-06-30,-0.8
Hungary,2019-09-30,9.6
Hungary,2020-03-31,9.5
Hungary,2006-03-31,11.9
Hungary,2005-12-31,13.9
Hungary,2005-09-30,4.4
Hungary,2005-06-30,8.7
Hungary,2005-03-31,9.0
Hungary,2004-12-31,5.5
Hungary,2004-09-30,7.8
Hungary,2004-06-30,4.6
Hungary,2003-12-31,2.9
Hungary,2003-09-30,4.1
Hungary,2003-06-30,5.4
Hungary,2003-03-31,6.4
Hungary,2002-12-31,5.6
Hungary,2002-09-30,6.8
Hungary,2006-06-30,10.6
Hungary,2006-09-30,11.4
Hungary,2006-12-31,13.9
Hungary,2020-06-30,12.2
Hungary,2020-09-30,8.3
Hungary,2021-03-31,6.5
Hungary,2021-09-30,8.9
Hungary,2019-12-31,10.8
Hungary,2009-06-30,-0.8
Hungary,2008-12-31,6.2
Hungary,2008-09-30,0.0
Hungary,2008-06-30,5.0
Hungary,2008-03-31,-2.8
Hungary,2007-12-31,5.7
Hungary,2007-09-30,17.4
Hungary,2007-06-30,17.4
Hungary,2009-03-31,19.4
Hungary,2010-03-31,2.5
Hungary,2009-09-30,-0.5
Hungary,2010-03-31,3.0
Hungary,2009-12-31,-18.9
Hungary,2009-09-30,-15.5
Hungary,2009-06-30,-9.8
Hungary,2009-03-31,-8.7
Hungary,2008-09-30,7.6
Hungary,2008-06-30,8.6
Hungary,2008-03-31,7.3
Hungary,2007-12-31,18.5
Hungary,2007-09-30,13.6
Hungary,2007-06-30,11.7
Hungary,2007-03-31,12.9
Hungary,2006-12-31,10.4
Hungary,2006-09-30,12.8
Hungary,2010-09-30,2.6
Hungary,2011-03-31,-3.3
Hungary,2014-12-31,1.3
Hungary,2014-09-30,1.5
Hungary,2014-06-30,2.3
Hungary,2014-03-31,-3.2
Hungary,2013-12-31,4.0
Hungary,2006-06-30,11.6
Hungary,2012-12-31,-1.5
Hungary,2012-09-30,-0.7
Hungary,2012-06-30,2.3
Hungary,2012-03-31,3.5
Hungary,2011-12-31,12.1
Hungary,2011-09-30,8.6
Hungary,2011-06-30,5.4
Hungary,2013-03-31,9.9
Hungary,2006-03-31,-0.7
Hungary,2005-12-31,12.0
Hungary,2005-09-30,6.2
Hungary,2011-03-31,13.8
Hungary,2010-12-31,-4.9
Hungary,2010-09-30,-7.6
Hungary,2010-06-30,-6.3
Hungary,2010-03-31,-10.9
Hungary,2009-12-31,0.9
Hungary,2009-09-30,9.3
Hungary,2007-12-31,6.2
Hungary,2008-12-31,6.0
Hungary,2009-03-31,3.3
Hungary,2009-06-30,3.8
Hungary,2007-09-30,10.9
Hungary,2025-03-31,7.8
Hungary,2011-09-30,6.0
Hungary,2001-06-30,22.3
Hungary,2005-06-30,5.4
Hungary,2005-03-31,21.2
Hungary,2004-12-31,-2.8
Hungary,2004-09-30,3.4
Hungary,2004-06-30,8.4
Hungary,2001-03-31,10.2
Hungary,2003-09-30,9.3
Hungary,2003-03-31,6.3
Hungary,2002-12-31,14.5
Hungary,2002-09-30,27.0
Hungary,2002-06-30,30.8
Hungary,2002-03-31,41.7
Hungary,2001-12-31,37.3
Hungary,2001-09-30,25.4
Hungary,2003-06-30,7.1
Hungary,2019-12-31,13.4
Hungary,2021-12-31,29.4
Hungary,2019-06-30,11.9
Hungary,2006-06-30,8.6
Hungary,2007-03-31,11.1
Hungary,2007-06-30,10.0
Hungary,2007-09-30,9.0
Hungary,2007-12-31,9.8
Hungary,2008-03-31,7.2
Hungary,2008-06-30,6.6
Hungary,2009-03-31,6.0
Hungary,2009-06-30,5.4
Hungary,2009-09-30,2.3
Hungary,2009-12-31,-0.2
Hungary,2010-06-30,-2.0
Hungary,2010-09-30,0.9
Hungary,2011-03-31,6.1
Hungary,2011-06-30,6.1
Hungary,2011-09-30,5.6
Hungary,2011-12-31,6.8
Hungary,2012-03-31,5.5
Hungary,2012-09-30,8.3
Hungary,2012-12-31,7.5
Hungary,2013-03-31,5.4
Hungary,2013-06-30,3.3
Hungary,2013-09-30,3.1
Hungary,2010-03-31,-1.3
Hungary,2019-09-30,15.5
Hungary,2017-03-31,15.5
Hungary,2017-06-30,26.2
Hungary,2017-09-30,28.0
Hungary,2017-12-31,26.1
Hungary,2018-03-31,19.3
Hungary,2018-06-30,14.0
Hungary,2018-09-30,12.5
Hungary,2019-03-31,9.6
Hungary,2019-06-30,8.9
Hungary,2023-06-30,11.8
Hungary,2023-03-31,12.1
Hungary,2018-03-31,7.7
Hungary,2001-03-31,16.8
Hungary,2005-09-30,6.5
Hungary,2001-09-30,14.2
Hungary,2002-06-30,11.0
Hungary,2002-09-30,9.8
Hungary,2003-06-30,8.3
Hungary,2003-09-30,7.3
Hungary,2003-12-31,7.5
Hungary,2004-03-31,9.4
Hungary,2004-06-30,9.2
Hungary,2004-09-30,9.9
Hungary,2016-12-31,10.9
Hungary,2023-09-30,17.5
Hungary,2006-09-30,8.3
Hungary,2006-03-31,4.6
Hungary,2005-12-31,10.9
Hungary,2005-09-30,8.1
Hungary,2005-06-30,6.5
Hungary,2005-03-31,15.6
Hungary,2004-12-31,-0.9
Hungary,2004-09-30,3.9
Hungary,2004-06-30,2.0
Hungary,2004-03-31,2.2
Hungary,2023-03-31,19.6
Hungary,2024-09-30,11.5
Hungary,2024-12-31,10.2
Hungary,2025-03-31,8.8
Hungary,2003-06-30,31.0
Hungary,2003-03-31,41.3
Hungary,2002-12-31,46.5
Hungary,2002-09-30,34.7
Hungary,2002-06-30,20.2
Hungary,2002-03-31,16.1
Hungary,2001-09-30,4.1
Hungary,2001-06-30,19.3
Hungary,2003-09-30,20.8
Hungary,2014-06-30,3.7
Hungary,2022-12-31,15.4
Hungary,2015-06-30,4.2
Hungary,2015-12-31,4.2
Hungary,2016-06-30,3.9
Hungary,2016-12-31,7.5
Hungary,2017-06-30,9.5
Hungary,2018-03-31,10.0
Hungary,2022-09-30,13.3
Hungary,2018-06-30,8.7
Hungary,2019-03-31,12.1
Hungary,2019-09-30,10.3
Hungary,2020-06-30,11.0
Hungary,2020-09-30,5.0
Hungary,2020-12-31,5.5
Hungary,2021-06-30,1.9
Hungary,2021-12-31,11.1
Hungary,2022-03-31,10.6
Hungary,2022-12-31,16.5
Hungary,2018-12-31,8.6
Hungary,2022-06-30,23.9
Hungary,2010-12-31,-17.0
Hungary,2010-09-30,-20.5
Hungary,2010-06-30,-20.5
Hungary,2010-03-31,-7.4
Hungary,2009-12-31,-8.8
Hungary,2009-06-30,-0.3
Hungary,2009-03-31,-4.5
Hungary,2008-12-31,10.4
Hungary,2008-09-30,5.1
Hungary,2008-06-30,9.7
Hungary,2008-03-31,4.3
Hungary,2011-03-31,-4.9
Hungary,2007-09-30,6.5
Hungary,2007-03-31,6.4
Hungary,2006-12-31,6.1
Hungary,2025-03-31,12.2
Hungary,2022-09-30,23.5
Hungary,2024-09-30,14.7
Hungary,2024-06-30,5.4
Hungary,2024-03-31,12.9
Hungary,2023-12-31,12.0
Hungary,2023-06-30,25.2
Hungary,2023-03-31,12.7
Hungary,2022-09-30,7.1
Hungary,2007-06-30,5.5
Hungary,2022-06-30,2.2
Hungary,2011-12-31,7.9
Hungary,2019-03-31,12.9
Hungary,2018-12-31,15.9
Hungary,2018-09-30,18.2
Hungary,2018-06-30,17.5
Hungary,2018-03-31,17.1
Hungary,2017-12-31,17.0
Hungary,2017-09-30,17.6
Hungary,2017-06-30,20.5
Hungary,2017-03-31,17.8
Hungary,2016-12-31,12.1
Hungary,2016-09-30,7.6
Hungary,2016-06-30,-0.2
Hungary,2016-03-31,-1.1
Hungary,2011-09-30,7.1
Hungary,2015-12-31,-0.4
Hungary,2015-06-30,-0.9
Hungary,2015-03-31,6.8
Hungary,2014-09-30,-7.2
Hungary,2014-06-30,0.9
Hungary,2014-03-31,-15.1
Hungary,2013-09-30,-5.7
Hungary,2013-06-30,-3.0
Hungary,2012-12-31,1.2
Hungary,2012-09-30,5.1
Hungary,2012-06-30,-0.8
Hungary,2012-03-31,-0.5
Hungary,2022-03-31,2.2
Hungary,2024-06-30,6.9
Hungary,2015-09-30,-6.1
Hungary,2021-09-30,4.6
Hungary,2021-12-31,8.2
Hungary,2022-06-30,7.1
Hungary,2022-09-30,10.8
Hungary,2022-12-31,7.6
Hungary,2023-03-31,-26.6
Hungary,2023-06-30,14.4
Hungary,2023-09-30,12.1
Hungary,2023-12-31,12.2
Hungary,2024-03-31,6.1
Hungary,2021-12-31,2.1
Hungary,2024-09-30,7.6
Hungary,2025-03-31,13.1
Hungary,2019-12-31,6.8
Hungary,2019-09-30,11.1
Hungary,2018-12-31,9.7
Hungary,2015-12-31,-6.2
Hungary,2016-03-31,1.3
Hungary,2022-03-31,63.7
Hungary,2020-09-30,3.2
Hungary,2021-09-30,1.5
Hungary,2021-06-30,2.0
Hungary,2021-03-31,3.8
Hungary,2020-12-31,5.2
Hungary,2020-09-30,4.9
Hungary,2020-03-31,8.0
Hungary,2020-03-31,3.0
Hungary,2020-06-30,7.8
Hungary,2020-12-31,-0.9
Hungary,2018-06-30,5.4
Hungary,2001-12-31,5.0
Hungary,2016-09-30,4.2
Hungary,2021-06-30,1.7
Hungary,2001-03-31,13.6
Hungary,2001-09-30,12.9
Hungary,2021-03-31,5.1
Hungary,2002-03-31,5.4
Hungary,2002-06-30,1.3
Iceland,2018-03-31,7.4
Iceland,2012-12-31,4.1
Iceland,2013-03-31,9.0
Iceland,2013-06-30,-0.7
Iceland,2022-06-30,8.2
Iceland,2016-12-31,3.2
Iceland,2017-09-30,7.2
Iceland,2014-03-31,2.8
Iceland,2014-06-30,11.9
Iceland,2017-12-31,6.3
Iceland,2017-06-30,15.4
Iceland,2013-09-30,3.6
Iceland,2013-12-31,4.3
Iceland,2017-03-31,1.2
Iceland,2014-09-30,6.5
Iceland,2018-06-30,1.6
Iceland,2014-06-30,12.0
Iceland,2018-09-30,6.1
Iceland,2018-12-31,5.6
Iceland,2019-03-31,2.2
Iceland,2019-06-30,7.8
Iceland,2019-09-30,4.0
Iceland,2019-12-31,4.2
Iceland,2020-03-31,3.2
Iceland,2020-06-30,5.4
Iceland,2020-09-30,6.1
Iceland,2020-12-31,6.4
Iceland,2021-03-31,11.1
Iceland,2014-03-31,0.6
Iceland,2021-06-30,10.9
Iceland,2021-12-31,6.3
Iceland,2015-12-31,13.7
Iceland,2016-03-31,17.0
Iceland,2016-06-30,1.2
Iceland,2022-03-31,7.7
Iceland,2016-09-30,9.8
Iceland,2015-09-30,8.5
Iceland,2015-06-30,9.6
Iceland,2015-03-31,9.9
Iceland,2014-12-31,9.2
Iceland,2014-09-30,6.7
Iceland,2021-09-30,3.4
